ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
192838,Globe at Night,2016-01-11 14:41:00+00:00,32.5549,-84.9319,155.14,300,1,50,,,Orion,,Apartments and 4 lamps and trees,United States - Georgia
192419,Dark Sky Meter,2016-08-11 20:01:52+00:00,39.5779,-122.524,258.45,420,6,-1,21.61,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
192418,Dark Sky Meter,2016-08-11 20:36:55+00:00,39.5778,-122.524,258.67,420,6,-1,20.42,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
191938,Dark Sky Meter,2016-06-25 14:05:14+00:00,37.0176,-119.669,179.27,420,1,-1,15.25,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
191371,Globe at Night,2016-07-07 00:10:00+00:00,43.3183,-1.98123,5.62,-120,3,-1,,,Hercules,,,Spain
191340,Dark Sky Meter,2016-10-13 17:23:24+00:00,47.4157,-88.2977,184.02,240,5,-1,19.37,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Michigan
189807,Globe at Night,2016-10-30 01:30:00+00:00,49.1961,15.8862,492.06,-120,2,25,,,Cygnus,,,Czech Republic
189605,Globe at Night,2016-09-29 19:30:00+00:00,45.7763,-97.5905,521.65,300,6,-1,21.17,9913,Cygnus,Slight light dome above Britton - West,Rural,United States - South Dakota
189604,Globe at Night,2016-10-09 21:00:00+00:00,45.7763,-97.5905,521.65,300,6,-1,21.21,9913,Cygnus,Slight light dome from Britton - West,Rural,United States - South Dakota
189603,Globe at Night,2016-09-26 19:05:00+00:00,45.7763,-97.5905,521.65,300,6,-1,21.18,9913,Cygnus,Slight light dome from Britton,Rural,United States - South Dakota
189602,Globe at Night,2016-11-03 20:30:00+00:00,45.7763,-97.5905,521.65,300,6,-1,21.21,9913,Perseus,Slight light dome from Britton,Rural,United States - South Dakota
189359,Globe at Night,2016-09-28 19:30:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.18,9913,Cygnus,"Slight light dome from Britton, SD - (West)",Rural,United States - South Dakota
189358,Globe at Night,2016-09-26 19:05:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.17,9913,Cygnus,"Slight light dome in West from Britton, SD",Rural,United States - South Dakota
189357,Globe at Night,2016-09-25 20:15:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.39,9913,Cygnus,"Slight sky glow from West - Britton, SD",Rural,United States - South Dakota
189356,Globe at Night,2016-11-05 19:00:00+00:00,45.7763,-97.5904,522.18,360,6,-1,21.17,9913,Perseus,"slight light dome from Britton, SD - (West)",Rural,United States - South Dakota
189355,Globe at Night,2016-11-04 19:45:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.29,9913,Perseus,"Slight light dome from Britton, SD",Rural,United States - South Dakota
189354,Globe at Night,2016-11-03 20:30:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.21,9913,Perseus,"light dome from west - city of Britton, SD",Rural,United States - South Dakota
189353,Globe at Night,2016-10-09 21:05:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.21,9913,Cygnus,Slight light dome - west,Rural,United States - South Dakota
189352,Globe at Night,2016-10-02 20:05:00+00:00,45.7763,-97.5904,522.18,300,6,-1,21.43,9913,Cygnus,slight light dome - west,Rural,United States - South Dakota
189351,Globe at Night,2016-03-09 19:30:00+00:00,45.7763,-97.5904,522.18,360,6,-1,21.43,9913,Leo,clear,Rural,United States - South Dakota
189350,Globe at Night,2016-09-29 19:30:00+00:00,45.7761,-97.5908,520.99,300,6,-1,21.32,9913,Cygnus,Clear,Rural,United States - South Dakota
189309,Loss of the Night,2016-12-30 00:01:40+00:00,51.1801,7.4981,384.91,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.74 +/- 0.11 (method 2);8 stars, faintest found V=4.71",,Germany
188465,Globe at Night,2016-03-15 03:54:00+00:00,57.2662,-3.25578,372.73,0,6,-1,21.7,,Leo,,,United Kingdom
188464,Globe at Night,2016-03-15 03:44:00+00:00,57.2661,-3.25584,373.25,0,6,-1,21.7,,Leo,,,United Kingdom
188463,Globe at Night,2016-03-15 03:39:00+00:00,57.273,-3.25795,350.77,0,6,-1,21.5,,Leo,,,United Kingdom
188462,Globe at Night,2016-03-15 03:32:00+00:00,57.2941,-3.31092,336.54,0,6,-1,21.8,,Leo,,,United Kingdom
188461,Globe at Night,2016-03-15 03:26:00+00:00,57.266,-3.33099,390.47,0,6,-1,21.8,,Leo,,,United Kingdom
188460,Globe at Night,2016-03-15 03:18:00+00:00,57.235,-3.3369,374.55,0,6,-1,21.8,,Leo,,,United Kingdom
188459,Globe at Night,2016-03-15 03:10:00+00:00,57.2221,-3.2688,465.23,0,6,-1,21.8,,Leo,,,United Kingdom
188457,Globe at Night,2016-03-15 03:04:00+00:00,57.1997,-3.24755,637.37,0,6,-1,21.8,,Leo,,,United Kingdom
188455,Globe at Night,2016-03-15 02:53:00+00:00,57.2532,-3.3725,333.48,0,6,-1,21.7,,Leo,,,United Kingdom
188454,Globe at Night,2016-03-15 02:49:00+00:00,57.2477,-3.37353,356.03,0,6,-1,21.6,,Leo,,,United Kingdom
188453,Globe at Night,2016-03-15 02:45:00+00:00,57.2509,-3.3791,343.61,0,6,-1,21.4,,Leo,,,United Kingdom
188452,Globe at Night,2016-03-15 02:37:00+00:00,57.2707,-3.43903,386.79,0,6,-1,21.7,,Leo,,,United Kingdom
188451,Globe at Night,2016-03-15 02:22:00+00:00,57.3336,-3.39096,227.46,0,6,-1,21.7,,Leo,,,United Kingdom
188450,Globe at Night,2016-03-15 02:12:00+00:00,57.3728,-3.35263,217.91,0,6,-1,21.7,,Leo,,,United Kingdom
188449,Globe at Night,2016-03-15 02:02:00+00:00,57.3566,-3.29366,259.95,0,6,-1,21.7,,Leo,,,United Kingdom
188448,Globe at Night,2016-03-15 01:05:00+00:00,57.3188,-3.32761,317.74,0,6,-1,21.7,,Leo,,,United Kingdom
188093,Globe at Night,2016-02-02 00:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.94,5739,Orion,"Cloudy 2/10, w 1/10 SSW, 22.30°C","Rural, nearest town 34 km",South Africa
188088,Globe at Night,2016-12-30 01:35:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.99,5739,Perseus,"Clear 1/10, w 1/10 SE, 20.0°C","Rural, nearest town 34 km",South Africa
188087,Globe at Night,2016-12-29 00:00:00+00:00,-33.5666,19.9857,1030.88,-120,7,-1,22.01,5739,Perseus,"Clear, w 1/10 SSE, 20.1°C","Rural, nearest town 34 km",South Africa
188086,Globe at Night,2016-12-29 23:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.7,5739,Perseus,"Cloudy 3/10, w 1/10 SSE, 17.0°C","Rural, nearest town 34 km",South Africa
188085,Globe at Night,2016-12-29 01:55:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.72,5739,Perseus,"Cloudy 2/10, w 1/10 SSE, 17.0°C","Rural, nearest town 34 km",South Africa
188084,Globe at Night,2016-12-29 01:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.73,5739,Perseus,"Cloudy 3/10, w 1/10, 18.0°C","Rural, nearest town 34 km",South Africa
188083,Globe at Night,2016-12-29 00:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,75,21.73,5739,Perseus,"Cloudy 10/10, w 1/10 SE, 20.1°C","Rural, nearest town 34 km",South Africa
188082,Globe at Night,2016-12-28 01:55:00+00:00,-33.5666,19.9857,1030.88,-120,6,75,21.38,5739,Perseus,"Cloudy 7/10, w 1/10 SE, 20.1°C","Rural, nearest town 34 km",South Africa
188081,Globe at Night,2016-12-28 01:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,75,21.15,5739,Perseus,"Cloudy 7/10, w 1/10 SE, 22.4°C","Rural, nearest town 34 km",South Africa
188080,Globe at Night,2016-12-27 01:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.39,5739,Perseus,"Clear, w 1/10 SSE, 16.0°C","Rural, nearest town 34 km",South Africa
188079,Globe at Night,2016-12-27 01:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.61,5739,Perseus,"Clear, w 1/10 SSE, 16.0°C","Rural, nearest town 34 km",South Africa
188078,Globe at Night,2016-12-27 00:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.66,5739,Perseus,"Clear, w 1/10 SSE, 16.0°C","Rural, nearest town 34 km",South Africa
188035,Globe at Night,2016-04-11 01:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.42,5739,Crux,"Clear, w 0/10, 14.0°C","Rural, nearest town 34 km",South Africa
188034,Globe at Night,2016-04-11 01:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.42,5739,Crux,"Clear, w 0/10, 14.0°C","Rural, nearest town 34 km",South Africa
188033,Globe at Night,2016-04-11 00:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.59,5739,Crux,"Clear, w 0/10, 14.0°C","Rural, nearest town 34 km",South Africa
188032,Globe at Night,2016-04-11 00:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.63,5739,Crux,"Clear, w 0/10, 14.0°C","Rural, nearest town 34 km",South Africa
188031,Globe at Night,2016-04-10 23:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.8,5739,Crux,"Clear, w 0/10, 15.0°C","Rural, nearest town 34 km",South Africa
188030,Globe at Night,2016-04-10 23:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.81,5739,Crux,"Clear, w 0/10, 15.0°C","Rural, nearest town 34 km",South Africa
188029,Globe at Night,2016-04-10 01:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.5,5739,Crux,"Clear, w 0/10, 12.0°C","Rural, nearest town 34 km",South Africa
188028,Globe at Night,2016-04-10 01:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.52,5739,Crux,"Clear, w 0/10, 12.0°C","Rural, nearest town 34 km",South Africa
188027,Globe at Night,2016-04-10 00:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.7,5739,Crux,"Clear, w 0/10, 13.0°C","Rural, nearest town 34 km",South Africa
188026,Globe at Night,2016-04-10 00:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.67,5739,Crux,"Clear, w 0/10, 12.0°C","Rural, nearest town 34 km",South Africa
188025,Globe at Night,2016-04-09 00:50:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.74,5739,Crux,"Clear, w 0/10, 14.0°C","Rural, nearest town 34 km",South Africa
188024,Globe at Night,2016-04-09 00:40:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.74,5739,Crux,"Clear, w 0/10, 13.0°C","Rural, nearest town 34 km",South Africa
188023,Globe at Night,2016-03-08 01:50:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.6,5739,Canis Major,"Cloudy 3/10, w 2/10 SE, 13.0°C","Rural, nearest town 34 km",South Africa
188022,Globe at Night,2016-03-08 01:30:00+00:00,-33.5666,19.9857,1030.88,-120,6,25,21.67,5739,Canis Major,"Cloudy 3/10, w 2/10 SE, 13.0°C","Rural, nearest town 34 km",South Africa
188021,Globe at Night,2016-03-06 01:45:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.51,5739,Canis Major,"Clear, w 0/10, 19.0°C","Rural, nearest town 34 km",South Africa
188020,Globe at Night,2016-03-06 01:00:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.49,5739,Canis Major,"Clear, w 0/10, 18.0°C","Rural, nearest town 34 km",South Africa
187960,Globe at Night,2016-10-31 01:15:00+00:00,-34.0125,19.9951,206.64,-120,6,-1,21.63,5739,Grus,"Clear, w 0/10, 12.0°C","Rural, closest town 30km",South Africa
187959,Globe at Night,2016-10-31 01:00:00+00:00,-34.0125,19.9951,206.64,-120,6,-1,21.63,5739,Grus,"Clear, w 0/10, 13.0°C","Rural, closest town 30km",South Africa
187958,Globe at Night,2016-10-31 00:40:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.62,5739,Grus,"Clear, 0/10, 12.0°C","Rural, closest town 30km",South Africa
187957,Globe at Night,2016-10-25 00:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.63,5739,Grus,"Clear, w 2/10 SSE, 19.2°C","Rural, closest town 30km",South Africa
187956,Globe at Night,2016-10-25 00:15:00+00:00,-34.0125,19.9949,207.22,-120,6,-1,21.63,5739,Grus,"Clear, w/ 2/10 SSE, 19.3°C","Rural, closest town 30km",South Africa
187955,Globe at Night,2016-10-25 00:05:00+00:00,-34.0124,19.9949,206.93,-120,6,-1,21.62,5739,Grus,"Clear, w 2/10 SSE, 19.3°C","Rural, closest town 30km",South Africa
187954,Globe at Night,2016-02-10 01:40:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.54,5739,Orion,"Clear, w 0/10, 19.0°C","Rural, closest town 30km",South Africa
187953,Globe at Night,2016-02-10 01:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.51,5739,Orion,"Clear, w 0/10, 19.0°C","Rural, closest town 30km",South Africa
187952,Globe at Night,2016-02-10 00:40:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.52,5739,Orion,"Clear, w 0/10, 19.0°C","Rural, closest town 30km",South Africa
187951,Globe at Night,2016-02-10 00:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.5,5739,Orion,"Clear, W 0/10, 20.0°C","Rural, closest town 30km",South Africa
187950,Globe at Night,2016-02-09 23:40:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.44,5739,Orion,"Clear, w 0/10, 21.0°C","Rural, closest town 30km",South Africa
187949,Globe at Night,2016-02-09 23:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.4,5739,Orion,"Clear, w 0/10, 21.0°C","Rural, closest town 30km",South Africa
187701,Globe at Night,2016-07-23 23:10:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.5,5739,Scorpius,"Clear, wind 2/10 NE, 8.1°C","Urban, buildings & trees",South Africa
187700,Globe at Night,2016-07-23 22:25:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.46,5739,Scorpius,"Clear, wind 1/10 NE, 10.8°C","Urban, buildings & trees",South Africa
187699,Globe at Night,2016-07-03 22:40:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.67,5739,Scorpius,"Clear, wind 2/10 WNW, 9.8°C","Urban, buildings, trees",South Africa
187698,Globe at Night,2016-07-03 21:00:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.6,5739,Scorpius,"Clear, wind 3/10 WNW, 12.8°C","Urban, buildings, trees",South Africa
187697,Globe at Night,2016-07-03 00:13:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.67,5739,Scorpius,"Clear, wind 1/10 SSW, 10.2°C","Urban, buildings, trees",South Africa
187696,Globe at Night,2016-07-02 22:30:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.67,5739,Scorpius,"Clear, wind 2/10 SSW, 10.8°C","Urban, buildings, trees",South Africa
187695,Globe at Night,2016-07-02 21:00:00+00:00,-33.8811,18.6792,71.29,-120,4,-1,18.66,5739,Scorpius,"Clear, Wind 2/15 SSW, 19°C","Urban, buildings, trees",South Africa
187694,Globe at Night,2016-05-05 01:50:00+00:00,-33.8812,18.6793,71.21,-120,4,-1,18.61,5739,Crux,"Clear, wind 1/10 SE, 19°C","Urban, buildings & trees",South Africa
187693,Globe at Night,2016-05-05 00:40:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.69,5739,Crux,"Clear, wind 2/10 SE, 18°C","Urban, buildings & trees",South Africa
187678,Dark Sky Meter,2016-12-27 01:26:36+00:00,42.1416,1.76441,1892.76,-60,4,-1,18.68,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
187677,Dark Sky Meter,2016-12-27 01:27:38+00:00,42.1416,1.76441,1892.76,-60,5,-1,19.39,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
187650,Dark Sky Meter,2016-08-12 15:54:03+00:00,38.8585,-95.8993,371.79,300,2,-1,15.67,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Kansas
187649,Dark Sky Meter,2016-08-12 17:07:43+00:00,38.8585,-95.8993,371.79,300,6,-1,21.22,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Kansas
187648,Dark Sky Meter,2016-08-12 17:20:54+00:00,38.8586,-95.8993,371.87,300,6,-1,21.07,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Kansas
187647,Dark Sky Meter,2016-08-12 19:01:08+00:00,38.8585,-95.8993,371.79,300,6,-1,21.22,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Kansas
187646,Dark Sky Meter,2016-08-12 20:44:34+00:00,38.8585,-95.8994,372.12,300,6,-1,20.99,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Kansas
187573,Loss of the Night,2016-11-28 20:54:55+00:00,51.6388,0.6163,10.1,0,5,-1,,,None,"From ""Loss of the Night"";NELM=4.98 +/- 0.05 (method 2);11 stars, faintest found V=4.94",,United Kingdom
186998,Globe at Night,2016-11-05 03:25:00+00:00,33.9428,-84.4103,255.31,240,4,25,,,Pegasus,"Scattered clouds, visibility is not very clear but stars still visible","Suburban, medium amount of streetlights, Visibility: clear to fair",United States - Georgia
186212,Globe at Night,2016-11-28 22:03:00+00:00,47.1292,13.8108,1018.62,-60,5,-1,19.77,,Perseus,Much cirrus as it seems on my images.,very near to a supermarket and near the center of a rural area.,Austria
186206,Dark Sky Meter,2016-09-09 01:06:47+00:00,49.3943,2.80199,40.86,-120,3,-1,17.65,,None,"From ""Dark Sky Meter""  sky: """"",,France
186205,Dark Sky Meter,2016-07-28 15:28:20+00:00,39.6115,-105.716,3283.07,360,3,-1,17.64,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Colorado
