ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
198300,Globe at Night,2017-09-16 23:00:00+00:00,42.9101,-0.099092,824.537,-120,3,50,,,Cygnus,quite good conditions,Présence du Halo lumineux de Cauterets,France
198299,Globe at Night,2017-10-15 22:00:00+00:00,42.9101,-0.099113,824.44,-60,2,50,,,Pegasus,Conditions météorologiques moyennes,Halo du Village,France
198059,Globe at Night,2017-12-23 16:26:00+00:00,37.319,-122.274,122.181,420,5,25,,,Perseus,,,United States - California
197763,Globe at Night,2017-01-22 00:00:00+00:00,47.6631,13.4312,0.0,0,5,-1,,,Taurus,,Alpine Sky,Austria
197447,Globe at Night,2017-12-23 21:46:00+00:00,44.1271,15.2426,35.0275,-60,2,50,,,Perseus,,"urban, streetlights",Croatia
197446,Globe at Night,2017-12-24 21:30:00+00:00,44.1271,15.2427,34.9546,-60,-9999,75,,,Perseus,,"urban, streetlights",Croatia
197445,Globe at Night,2017-12-25 22:00:00+00:00,44.1271,15.2427,34.8818,-60,1,75,,,Perseus,,"urban, streetlights",Croatia
197444,Globe at Night,2017-12-26 22:00:00+00:00,44.1271,15.2426,34.6634,-60,1,75,,,Perseus,,"urban, streetlights",Croatia
197443,Globe at Night,2017-12-27 22:00:00+00:00,44.1271,15.2427,34.809,-60,2,75,,,Perseus,,"urban, streetlights",Croatia
197442,Globe at Night,2017-12-28 22:00:00+00:00,44.1271,15.2426,34.6634,-60,1,75,,,Perseus,,"urban, streetlights",Croatia
197441,Globe at Night,2017-12-29 22:00:00+00:00,44.1271,15.2426,35.1003,-60,1,75,,,Perseus,,"urban, streetlights",Croatia
197440,Globe at Night,2017-12-30 21:30:00+00:00,44.1271,15.2426,34.5905,-60,-9999,75,,,Perseus,,"urban, streetlights",Croatia
197435,Globe at Night,2017-12-31 16:12:00+00:00,35.5842,-77.3138,19.7453,300,2,25,,,Perseus,,,United States - North Carolina
197434,Globe at Night,2017-12-31 14:54:00+00:00,35.5646,-77.3404,20.6691,300,-9999,75,,,Perseus,,city,United States - North Carolina
197433,Globe at Night,2017-12-31 14:54:00+00:00,35.564,-77.3419,20.5956,300,-9999,75,,,Perseus,,city,United States - North Carolina
197432,Globe at Night,2017-12-30 16:31:00+00:00,35.5889,-77.3413,17.4517,300,3,-1,,,Perseus,,,United States - North Carolina
197431,Globe at Night,2017-12-30 16:30:00+00:00,35.605,-77.3734,17.3436,300,1,-1,,,Perseus,,,United States - North Carolina
197430,Globe at Night,2017-12-30 16:28:00+00:00,35.5912,-77.3139,6.84983,300,3,-1,,,Perseus,,city,United States - North Carolina
197429,Globe at Night,2017-12-21 04:55:00+00:00,21.074,78.5334,460.503,-330,5,-1,,,Perseus,Clear & Cold.,Rural. Forest Area.,India
197428,Globe at Night,2017-12-30 01:45:00+00:00,48.9547,17.3805,173.511,-60,3,-1,,,Perseus,,,Czech Republic
197427,Globe at Night,2017-12-30 01:49:00+00:00,38.0078,23.7902,176.373,-120,2,25,,,Perseus,,,Greece
197425,Globe at Night,2017-01-29 01:57:00+00:00,32.1976,-110.827,811.967,420,4,25,18.0,,Taurus,taurus?,,United States - Arizona
197424,Globe at Night,2017-12-28 13:59:00+00:00,32.1976,-110.827,812.088,420,7,-1,,,Perseus,One more test data,,United States - Arizona
197423,Globe at Night,2017-12-28 13:20:00+00:00,32.1976,-110.827,812.177,420,2,25,,,Pegasus,Test data,,United States - Arizona
197417,Globe at Night,2017-12-27 12:46:00+00:00,41.6466,-87.7443,188.546,360,3,-1,,,Pegasus,Moon was out and a half moon.,Crestwood Library Science Club at the East side of the building.,United States - Illinois
197416,Globe at Night,2017-11-15 21:59:00+00:00,47.6102,20.7281,91.7585,-60,6,-1,20.94,4772,Pegasus,,,Hungary
197415,Globe at Night,2017-12-18 20:30:00+00:00,47.6102,20.7281,91.7003,-60,6,-1,20.67,4772,Pegasus,,,Hungary
197414,Loss of the Night,2017-12-10 04:09:55+00:00,12.9418,77.5721,0.0,-330,4,-1,,,None,"From ""Loss of the Night"";NELM=3.59 +/- 0.19 (method 2);28 stars, faintest found V=3.57",,None
197413,Loss of the Night,2017-12-10 04:09:55+00:00,12.9418,77.5721,0.0,-330,4,-1,,,None,"From ""Loss of the Night"";NELM=3.59 +/- 0.19 (method 2);28 stars, faintest found V=3.57",,None
197412,Loss of the Night,2017-12-23 17:02:24+00:00,39.9144,-76.6121,0.0,300,5,-1,,,None,"From ""Loss of the Night"";NELM=4.71 +/- 0.24 (method 1);11 stars, faintest found V=4.47",,None
197411,Loss of the Night,2017-12-23 19:06:11+00:00,18.3772,-66.0558,0.0,240,4,-1,,,None,"From ""Loss of the Night"";NELM=3.93 +/- 0.30 (method 1);8 stars, faintest found V=3.63",,None
197410,Loss of the Night,2017-12-23 01:07:49+00:00,-32.3962,20.6591,0.0,-120,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);11 stars, faintest found V=5.00",,None
197409,Loss of the Night,2017-12-21 15:54:28+00:00,35.5759,-77.2933,0.0,300,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);8 stars, faintest found V=4.99",,None
197408,Loss of the Night,2017-12-22 00:30:50+00:00,56.6543,16.518,0.0,-60,6,-1,21.17,,None,"From ""Loss of the Night"" (SQM only)",,None
197407,Globe at Night,2017-12-20 15:25:00+00:00,37.8585,-122.144,345.889,480,5,-1,19.5,,Pegasus,,,United States - California
197406,Loss of the Night,2017-12-20 19:49:40+00:00,39.9144,-76.6121,0.0,300,5,-1,,,None,"From ""Loss of the Night"";NELM=5.00 +/- 0.00 (method 1);11 stars, faintest found V=5.00",,None
197405,Globe at Night,2017-12-20 12:41:00+00:00,32.8244,-117.182,108.762,480,-9999,75,,,Pegasus,Lots of cloud and haze,Lots of porch lights,United States - California
197404,Globe at Night,2017-12-20 14:50:00+00:00,41.4754,-95.3374,352.111,360,4,75,,,Pegasus,Expecting snow,Small town,United States - Iowa
197403,Loss of the Night,2017-12-21 10:01:06+00:00,-36.8143,145.348,0.0,-660,6,-1,21.81,,None,"From ""Loss of the Night"" (SQM only)",,None
197402,Globe at Night,2017-12-19 02:50:00+00:00,37.0323,140.889,35.7489,-540,4,25,,,Pegasus,,,Japan
197401,Globe at Night,2017-12-19 14:23:00+00:00,41.4755,-95.3374,352.61,360,4,-1,,,Pegasus,,Rural small town,United States - Iowa
197400,Globe at Night,2017-12-18 19:00:00+00:00,38.8878,-119.82,1466.48,480,6,-1,21.35,,Pegasus,clear,,United States - Nevada
197399,Loss of the Night,2017-12-18 15:50:23+00:00,37.7966,-122.434,0.0,480,4,-1,,,None,"From ""Loss of the Night"";NELM=4.28 +/- 0.17 (method 1);11 stars, faintest found V=4.11",,None
197398,Globe at Night,2017-12-18 12:29:00+00:00,33.8023,-117.929,36.4387,480,2,-1,,,Pegasus,,Lots of light because next to Disneyland and outside hotel with more lights,United States - California
197397,Globe at Night,2017-12-18 16:13:00+00:00,41.507,-95.3781,388.681,360,1,50,,,Pegasus,,,United States - Iowa
197396,Globe at Night,2017-12-18 13:24:00+00:00,32.269,-110.752,813.248,420,2,25,,,Pegasus,the sky was somewhat cloudy but not that cloudy.,there was some clouds and some light from houses.,United States - Arizona
197395,Loss of the Night,2017-12-18 19:03:06+00:00,18.3772,-66.0557,0.0,240,6,-1,,,None,"From ""Loss of the Night"";NELM=6.45 +/- 0.09 (method 2);8 stars, faintest found V=4.94",,None
197394,Globe at Night,2017-12-18 13:51:00+00:00,41.4766,-95.3358,352.621,360,4,-1,,,Pegasus,A little hazy.,Rural small town,United States - Iowa
197393,Globe at Night,2017-12-17 21:50:00+00:00,32.7613,-117.074,142.663,480,1,-1,,,Pegasus,Grey,Lots  of lights,United States - California
197392,Globe at Night,2017-12-10 12:53:00+00:00,41.4857,-95.2055,384.074,360,3,-1,,,Pegasus,,1 street light  2 trees,United States - Iowa
197391,Globe at Night,2017-12-16 13:38:00+00:00,41.4939,-95.2103,385.144,360,3,-1,,,Pegasus,,Street light few trees,United States - Iowa
197390,Globe at Night,2017-12-18 13:46:00+00:00,41.4918,-95.2074,382.994,360,3,-1,,,Pegasus,,,United States - Iowa
197389,Globe at Night,2017-12-17 12:17:00+00:00,41.4953,-95.2077,395.951,360,4,-1,,,Pegasus,,A street lite,United States - Iowa
197388,Globe at Night,2017-12-06 13:32:00+00:00,41.4921,-95.2085,383.166,360,3,-1,,,Pegasus,Lots of stars,,United States - Iowa
197387,Globe at Night,2017-12-09 13:15:00+00:00,40.0012,-105.256,1625.66,420,2,-1,,,Pegasus,,Apartment complex near two busy streets.,United States - Colorado
197386,Globe at Night,2017-12-18 14:17:00+00:00,38.3432,-81.6422,268.948,300,-9999,75,,,Pegasus,No stars :(,,United States - West Virginia
197385,Globe at Night,2017-12-08 13:00:00+00:00,39.9563,-105.356,2269.35,420,5,25,,,Pegasus,Few clouds scattered mostly to the west.,,United States - Colorado
197384,Globe at Night,2017-12-18 13:53:00+00:00,38.3771,-81.8084,183.566,300,-9999,50,,,Pegasus,,,United States - West Virginia
197383,Globe at Night,2017-12-18 21:53:00+00:00,28.058,-14.3521,71.5954,0,-9999,-1,,,Pegasus,,Zona Urbana,Spain
197382,Globe at Night,2017-12-18 21:38:00+00:00,28.191,-14.1814,78.096,0,4,-1,,,Pegasus,,Zona rural. Costa Calma,Spain
197381,Globe at Night,2017-12-18 22:23:00+00:00,28.0537,-14.3536,210.828,-60,4,-1,,,Pegasus,Despejado,Urbano,Spain
197380,Globe at Night,2017-12-18 20:51:00+00:00,53.743,-1.58675,113.435,0,4,-1,18.52,407,Pegasus,"Clear, but distinctive blue glow.","Suburban, lots of street lights.",United Kingdom
197379,Globe at Night,2017-12-16 22:43:00+00:00,53.2523,-0.171328,69.9453,0,6,-1,20.77,407,Pegasus,Clear. Sky glow south-east but low on horizon.,Rural. Street lights within 100 meters.,United Kingdom
197378,Loss of the Night,2017-12-18 21:53:17+00:00,48.8254,11.4623,0.0,-60,5,-1,20.25,,None,"From ""Loss of the Night"" (SQM only)",,None
197377,Globe at Night,2017-12-18 20:16:00+00:00,28.0512,-14.3493,64.0314,-60,2,-1,,,Pegasus,,"Urbana, tenemos luz de faroles y otros construcciones iluminadas",Spain
197376,Globe at Night,2017-12-18 19:02:00+00:00,28.0649,-14.3586,108.559,0,2,-1,,,Pegasus,,Desde el IES Jandía,Spain
197375,Globe at Night,2017-12-10 00:58:00+00:00,32.2746,-110.772,824.663,420,4,-1,,,Pegasus,,,United States - Arizona
197374,Globe at Night,2017-12-11 01:09:00+00:00,32.2746,-110.772,824.663,420,5,50,,,Pegasus,,,United States - Arizona
197373,Globe at Night,2017-12-13 01:00:00+00:00,32.2746,-110.772,824.663,420,5,25,,,Pegasus,,,United States - Arizona
197372,Globe at Night,2017-12-18 01:00:00+00:00,32.1996,-110.752,905.084,420,5,50,,,Pegasus,,,United States - Arizona
197371,Globe at Night,2017-12-17 14:22:00+00:00,41.4839,-95.3246,347.617,360,2,25,,,Pegasus,,,United States - Iowa
197370,Loss of the Night,2017-12-19 07:06:06+00:00,35.9111,139.474,0.0,-540,2,-1,,,None,"From ""Loss of the Night"";NELM=2.07 +/- 0.91 (method 2);51 stars, faintest found V=3.79",,None
197369,Loss of the Night,2017-12-19 07:00:43+00:00,35.9111,139.474,0.0,-540,2,-1,,,None,"From ""Loss of the Night"";NELM=1.80 +/- 0.05 (method 2);14 stars, faintest found V=2.23",,None
197368,Globe at Night,2017-12-19 06:24:00+00:00,33.1742,132.793,239.769,-540,5,25,,,Pegasus,,"Few street lights in the surrounding area  Shimanto Astronomical Observatory, overlooking a relatively wide sky.",Japan
197367,Globe at Night,2017-12-17 15:14:00+00:00,33.8105,-117.919,40.8166,480,1,-1,,,Pegasus,,Lots of light because next to disneyland,United States - California
197366,Globe at Night,2017-12-16 22:00:00+00:00,32.7565,-117.068,143.952,480,-9999,-1,,,Pegasus,,,United States - California
197365,Globe at Night,2017-12-17 15:16:00+00:00,32.2471,-110.813,566.829,420,3,50,,,Pegasus,It was raining all day.,,United States
197364,Globe at Night,2017-12-17 15:16:00+00:00,32.2471,-110.813,566.829,420,3,50,,,Pegasus,It was raining all day.,,Brazil
197363,Globe at Night,2017-12-17 15:15:00+00:00,41.4771,-95.337,364.541,360,4,50,,,Pegasus,Could not see Pegasus because of clouds,Small rural town,United States - Iowa
197362,Globe at Night,2017-12-17 12:40:00+00:00,32.2577,-110.725,831.733,420,1,75,,,Pegasus,Raining,,United States - Arizona
197361,Globe at Night,2017-12-17 12:00:00+00:00,32.2609,-110.771,803.625,420,4,-1,,,Pegasus,,,United States - Arizona
197360,Globe at Night,2017-11-17 12:13:00+00:00,32.2609,-110.771,803.625,420,2,-1,,,Pegasus,,,United States - Arizona
197359,Globe at Night,2017-11-17 12:00:00+00:00,32.2609,-110.771,803.625,420,2,-1,,,Pegasus,,,United States - Arizona
197357,Globe at Night,2017-12-17 12:30:00+00:00,41.4716,-95.3451,350.307,360,3,50,,,Pegasus,,,United States - Iowa
197356,Globe at Night,2017-09-17 14:00:00+00:00,39.9971,-105.278,1743.02,360,3,-1,,,Cygnus,"Sky was still a little bit light polluted because of the proximity to Boulder, but about as clear as can be hoped for.","About as rural as I can get, not a ton of lights around but not completely dark either",United States - Colorado
197355,Globe at Night,2017-12-07 12:21:00+00:00,39.6966,-105.077,1682.04,420,1,25,,,Pegasus,"Where I live in Lakewood it's usually a little bit cloudy or hazy, the stars is very difficult to see even on the clearest of nights.","Pretty Urban, 20 min outside of Downtown Denver with a lot of traffic and streelights.",United States - Colorado
197354,Globe at Night,2017-12-17 04:31:00+00:00,32.2922,-110.787,810.261,420,1,-1,,,Pegasus,,,United States - Arizona
197353,Globe at Night,2017-12-15 01:27:00+00:00,32.2917,-110.795,801.684,420,2,-1,,,Pegasus,100% clear sky,"No streetlights, but there was a porch light coming the neighbor",United States - Arizona
197352,Globe at Night,2017-12-15 01:27:00+00:00,32.2917,-110.795,801.684,420,2,-1,,,Pegasus,100% clear sky,"No streetlights, but there was a porch light coming the neighbor",United States - Arizona
197351,Globe at Night,2017-12-17 22:38:00+00:00,28.0506,-14.3571,145.913,0,2,50,,,Pegasus,Parcialmente nublado,Zona costa urbana,Spain
197349,Globe at Night,2017-12-17 22:13:00+00:00,28.0573,-14.3522,68.6915,-60,3,25,,,Pegasus,Parcialmente nublado,Zona suburbana con varias farolas en las proximidades,Spain
197348,Globe at Night,2017-12-17 22:06:00+00:00,28.0601,-14.3572,118.669,-60,3,25,,,Pegasus,Parcialmente cubierto,Suburbana,Spain
197347,Globe at Night,2017-12-17 22:39:00+00:00,28.0509,-14.349,44.2198,-60,2,50,,,Pegasus,"Poco nublado, pero dificultaba la visión de la constelación.  David Cano Pérez  C.E.I.P Morro Jable","Zona Urbana, una pequeña farola a mi derecha miranfo hacia el Norte, pero eso no era capaz de que no se vea la constelación.",Spain
197346,Globe at Night,2017-12-17 22:25:00+00:00,28.0509,-14.3491,58.4545,-60,3,25,,,Pegasus,"Poca neblina, pero lo necesario para que no se vea bien la constelación.",Zona Urbana.  Pocon nublado.  La constelacion no se ve bien.,Spain
197345,Globe at Night,2017-12-17 21:01:00+00:00,28.0509,-14.3491,43.9629,-60,2,25,,,Pegasus,"La constelacion no se ve bien, también hay un poco de nubes.","Zona Urbana.  Casas a los alrededores, pero buena visibilidad.",Spain
197344,Globe at Night,2017-12-17 13:20:00+00:00,32.2269,-110.795,815.156,420,-9999,75,,,Pegasus,There were tons of clouds.,,United States - Arizona
197343,Globe at Night,2017-12-18 01:47:00+00:00,19.9386,79.3162,193.764,-330,3,-1,,,Pegasus,,,India
197342,Loss of the Night,2017-12-18 15:41:23+00:00,-41.4997,173.961,0.0,-780,1,-1,,,None,"From ""Loss of the Night"";NELM=0.90 +/- 0.78 (method 1);8 stars, faintest found V=0.12",,None
197341,Globe at Night,2017-12-18 06:49:00+00:00,35.9929,138.503,1240.44,-540,6,25,,,Pegasus,,,Japan
197340,Loss of the Night,2017-12-18 04:44:45+00:00,37.5011,139.93,0.0,-540,4,-1,,,None,"From ""Loss of the Night"";NELM=4.15 +/- 0.28 (method 2);14 stars, faintest found V=4.36",,None
197339,Globe at Night,2017-12-16 15:02:00+00:00,32.2264,-110.802,806.94,420,3,50,,,Pegasus,,Suburban and Indoor lights seen from outside,United States - Arizona
197338,Globe at Night,2017-12-15 22:00:00+00:00,32.7539,-117.061,107.456,480,1,-1,,,Pegasus,,,United States - California
197337,Globe at Night,2017-12-16 11:58:00+00:00,32.8244,-117.182,107.416,480,2,-1,,,Pegasus,Lots of Haze,Live in apartment so lots of light,United States - California
197336,Globe at Night,2017-12-16 15:54:00+00:00,41.4408,-87.1444,240.974,360,2,50,,,Pegasus,,Suburban,United States - Indiana
197335,Loss of the Night,2017-12-16 19:04:07+00:00,18.3773,-66.0553,0.0,240,6,-1,,,None,"From ""Loss of the Night"";NELM=5.61 +/- 1.63 (method 2);8 stars, faintest found V=4.93",,None
197334,Globe at Night,2017-12-16 16:34:00+00:00,38.919,-79.8228,722.534,300,2,-1,,,Pegasus,,,United States - West Virginia
