ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
130193,Dark Sky Meter,2013-12-24 05:47:30+00:00,-32.5464,116.008,261.39,-480,6,-1,21.55,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Australia
130192,Dark Sky Meter,2013-12-24 05:47:03+00:00,-32.5464,116.008,261.39,-480,6,-1,21.22,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Australia
130191,Dark Sky Meter,2013-12-24 05:45:55+00:00,-32.5466,116.008,259.32,-480,6,-1,20.97,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Australia
130183,Dark Sky Meter,2013-12-24 22:35:26+00:00,48.6815,9.0265,455.71,-60,4,50,18.42,,None,"From ""Dark Sky Meter""  sky: ""1/2 of sky""",,Germany
130046,Dark Sky Meter,2013-12-31 14:11:09+00:00,33.7754,-117.511,414.28,480,4,-1,18.85,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
130044,Dark Sky Meter,2013-12-31 11:37:10+00:00,33.0364,-116.409,776.08,480,5,-1,19.77,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
130042,Dark Sky Meter,2013-12-31 13:54:24+00:00,8.9702,-79.5595,5.06,300,3,-1,17.44,,None,"From ""Dark Sky Meter""  sky: """"",,Panama
130040,Dark Sky Meter,2013-12-31 21:07:27+00:00,53.2971,12.5486,69.9,-60,6,-1,21.09,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Germany
130039,Dark Sky Meter,2013-12-31 00:34:33+00:00,51.2741,12.4121,137.0,-60,5,-1,19.52,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130038,Dark Sky Meter,2013-12-30 15:44:04+00:00,37.9786,-122.545,62.0,480,6,-1,20.45,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - California
130037,Dark Sky Meter,2013-12-30 15:42:52+00:00,37.9786,-122.545,62.0,480,2,-1,15.88,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - California
130036,Dark Sky Meter,2013-12-30 14:45:06+00:00,37.6605,-122.064,129.41,480,5,25,19.66,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,United States - California
130035,Dark Sky Meter,2013-12-30 11:01:22+00:00,71.3059,-156.7,3.08,540,6,-1,21.3,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Alaska
130034,Dark Sky Meter,2013-12-30 10:53:07+00:00,33.0364,-116.409,776.08,480,6,-1,21.67,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
130033,Dark Sky Meter,2013-12-30 11:43:49+00:00,32.3489,-110.976,783.86,420,3,-1,17.64,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Arizona
130032,Dark Sky Meter,2013-12-30 23:38:48+00:00,44.7256,4.55429,425.1,-60,5,-1,20.27,,None,"From ""Dark Sky Meter""  sky: ""clear""",,France
130031,Dark Sky Meter,2013-12-30 22:54:27+00:00,53.4873,12.8868,97.58,-60,5,-1,20.25,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Germany
130030,Dark Sky Meter,2013-12-30 22:43:25+00:00,53.5098,12.8486,82.78,-60,6,-1,21.88,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130029,Dark Sky Meter,2013-12-30 19:21:08+00:00,51.2742,12.412,137.0,-60,5,-1,19.73,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130028,Dark Sky Meter,2013-12-30 20:24:27+00:00,46.775,7.63182,587.38,-60,5,-1,20.03,,None,"From ""Dark Sky Meter""  sky: """"",,Switzerland
130027,Dark Sky Meter,2013-12-30 20:24:01+00:00,46.7753,7.63162,583.7,-60,6,-1,20.46,,None,"From ""Dark Sky Meter""  sky: """"",,Switzerland
130026,Dark Sky Meter,2013-12-30 19:47:58+00:00,47.8527,12.4316,516.47,-60,6,-1,21.38,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Germany
130025,Dark Sky Meter,2013-12-31 06:39:48+00:00,13.4605,144.718,169.37,-600,5,25,19.5,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,Guam
130024,Dark Sky Meter,2013-12-31 05:25:30+00:00,13.4605,144.718,169.37,-600,5,25,19.86,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,Guam
130023,Dark Sky Meter,2013-12-29 14:42:07+00:00,33.7226,-118.291,32.07,480,3,-1,17.71,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - California
130022,Dark Sky Meter,2013-12-29 16:03:37+00:00,39.6656,-75.4994,1.69,300,4,25,18.49,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,United States - New Jersey
130021,Dark Sky Meter,2013-12-30 02:57:35+00:00,51.342,4.58623,20.97,-60,5,25,19.28,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,Belgium
130020,Dark Sky Meter,2013-12-30 02:22:24+00:00,40.7113,-4.01507,1196.44,-60,6,-1,20.59,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
130019,Dark Sky Meter,2013-12-29 14:21:20+00:00,39.0145,-77.0737,78.01,300,3,50,16.75,,None,"From ""Dark Sky Meter""  sky: ""1/2 of sky""",,United States - Maryland
130018,Dark Sky Meter,2013-12-30 02:05:09+00:00,44.8144,9.07851,664.34,-60,6,-1,20.62,,None,"From ""Dark Sky Meter""  sky: """"",,Italy
130017,Dark Sky Meter,2013-12-29 22:05:22+00:00,51.7693,4.0353,-0.59,-60,6,-1,20.51,,None,"From ""Dark Sky Meter""  sky: """"",,Netherlands
130016,Dark Sky Meter,2013-12-30 01:14:53+00:00,40.7113,-4.01518,1195.62,-60,5,-1,20.27,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
130015,Dark Sky Meter,2013-12-30 01:00:01+00:00,49.9281,8.64576,122.02,-60,5,-1,19.55,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130014,Dark Sky Meter,2013-12-30 00:30:58+00:00,57.0102,9.88093,9.29,-60,6,-1,20.67,,None,"From ""Dark Sky Meter""  sky: """"",,Denmark
130013,Dark Sky Meter,2013-12-30 00:05:56+00:00,57.0102,9.88095,9.32,-60,5,-1,20.28,,None,"From ""Dark Sky Meter""  sky: """"",,Denmark
130012,Dark Sky Meter,2013-12-29 23:47:30+00:00,57.0102,9.88094,9.3,-60,5,-1,19.91,,None,"From ""Dark Sky Meter""  sky: """"",,Denmark
130011,Dark Sky Meter,2013-12-29 23:19:33+00:00,51.2741,12.4121,137.0,-60,5,-1,19.63,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130010,Dark Sky Meter,2013-12-29 22:56:26+00:00,50.6972,7.25183,206.77,-60,4,-1,18.63,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130009,Dark Sky Meter,2013-12-29 22:29:14+00:00,51.3419,4.5862,21.08,-60,4,-1,18.68,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Belgium
130008,Dark Sky Meter,2013-12-29 21:46:49+00:00,51.2742,12.412,137.0,-60,5,-1,20.06,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130007,Dark Sky Meter,2013-12-29 21:41:47+00:00,51.2742,12.412,137.0,-60,1,-1,15.58,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
130006,Dark Sky Meter,2013-12-08 00:56:12+00:00,44.7118,9.22191,1033.15,-60,6,-1,21.08,,None,"From ""Dark Sky Meter""  sky: """"",,Italy
130005,Dark Sky Meter,2013-12-29 20:20:44+00:00,37.404,-5.925,22.96,-60,6,-1,20.64,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
130004,Dark Sky Meter,2013-12-29 13:47:38+00:00,51.7523,14.3285,78.75,-60,1,50,14.76,,None,"From ""Dark Sky Meter""  sky: ""1/2 of sky""",,Germany
130003,Dark Sky Meter,2013-12-28 11:29:07+00:00,39.2745,-120.709,1597.93,480,6,-1,21.73,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,United States - California
130002,Dark Sky Meter,2013-12-28 11:26:56+00:00,39.2604,-120.731,1424.63,480,6,-1,21.1,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,United States - California
130001,Dark Sky Meter,2013-12-28 16:39:59+00:00,29.1971,-81.1217,9.24,300,4,75,18.33,,None,"From ""Dark Sky Meter""  sky: ""over 1/2 of sky""",,United States - Florida
130000,Dark Sky Meter,2013-12-29 03:35:07+00:00,49.8642,13.7655,426.51,-60,4,-1,18.97,,None,"From ""Dark Sky Meter""  sky: """"",,Czech Republic
129999,Dark Sky Meter,2013-12-28 14:59:28+00:00,42.9161,-85.736,187.39,300,4,-1,18.77,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Michigan
129998,Dark Sky Meter,2013-12-28 14:57:06+00:00,42.9161,-85.736,187.39,300,5,-1,19.64,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Michigan
129997,Dark Sky Meter,2013-12-28 23:48:08+00:00,51.8026,0.138865,53.77,0,5,-1,19.68,,None,"From ""Dark Sky Meter""  sky: """"",,United Kingdom
129996,Dark Sky Meter,2013-12-28 23:33:05+00:00,50.7445,-1.90329,53.2,0,5,-1,19.57,,None,"From ""Dark Sky Meter""  sky: """"",,United Kingdom
129995,Dark Sky Meter,2013-12-29 02:28:46+00:00,45.7862,26.147,583.07,-120,6,-1,21.8,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129994,Dark Sky Meter,2013-12-29 02:28:23+00:00,45.7862,26.147,583.07,-120,6,-1,21.81,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129993,Dark Sky Meter,2013-12-29 02:25:47+00:00,45.8371,26.1574,552.05,-120,6,-1,21.43,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129992,Dark Sky Meter,2013-12-28 23:49:16+00:00,41.0012,-2.4918,1153.17,-60,6,-1,21.43,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
129991,Dark Sky Meter,2013-12-28 23:47:53+00:00,41.0012,-2.49179,1153.22,-60,6,-1,21.45,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
129990,Dark Sky Meter,2013-12-28 23:05:17+00:00,40.435,-3.714,670.81,-60,3,-1,17.62,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Spain
129989,Dark Sky Meter,2013-12-28 22:42:31+00:00,52.8895,5.06934,-2.69,-60,6,25,20.81,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,Netherlands
129988,Dark Sky Meter,2013-12-28 22:41:50+00:00,52.8895,5.06932,-2.77,-60,6,-1,20.86,,None,"From ""Dark Sky Meter""  sky: """"",,Netherlands
129987,Dark Sky Meter,2013-12-29 00:17:29+00:00,45.8356,26.1571,557.09,-120,6,-1,21.77,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129986,Dark Sky Meter,2013-12-28 22:03:04+00:00,57.0261,9.96092,36.08,-60,5,-1,19.53,,None,"From ""Dark Sky Meter""  sky: """"",,Denmark
129985,Dark Sky Meter,2013-12-28 21:36:43+00:00,46.2192,3.49937,285.78,-60,1,-1,14.68,,None,"From ""Dark Sky Meter""  sky: """"",,France
129984,Dark Sky Meter,2013-12-27 16:12:53+00:00,34.1961,-118.162,372.44,480,3,75,17.51,,None,"From ""Dark Sky Meter""  sky: ""over 1/2 of sky""",,United States - California
129983,Dark Sky Meter,2013-12-27 15:35:36+00:00,38.5579,-121.753,16.71,480,5,-1,19.8,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129982,Dark Sky Meter,2013-12-27 18:41:16+00:00,42.9162,-85.736,187.28,300,4,-1,18.41,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Michigan
129981,Dark Sky Meter,2013-12-27 16:32:14+00:00,40.638,-82.4364,426.15,300,6,-1,20.76,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Ohio
129980,Dark Sky Meter,2013-12-27 15:05:25+00:00,38.7563,-77.2716,96.51,300,4,-1,18.76,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Virginia
129979,Dark Sky Meter,2013-12-28 03:02:59+00:00,49.3418,12.1293,376.98,-60,6,-1,20.84,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Germany
129978,Dark Sky Meter,2013-12-28 03:02:05+00:00,49.3418,12.1293,376.98,-60,5,-1,20.31,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Germany
129977,Dark Sky Meter,2013-12-28 02:12:27+00:00,51.9069,18.7069,125.0,-60,6,-1,21.55,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Poland
129976,Dark Sky Meter,2013-12-27 23:57:32+00:00,47.7822,12.3231,602.13,-60,6,-1,21.77,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Germany
129975,Dark Sky Meter,2013-12-27 21:52:02+00:00,47.8264,16.6255,137.48,-60,5,-1,20.38,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Austria
129974,Dark Sky Meter,2013-12-27 21:51:27+00:00,47.827,16.625,136.88,-60,5,-1,19.86,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Austria
129973,Dark Sky Meter,2013-12-26 16:58:14+00:00,38.5579,-121.753,16.71,480,5,-1,19.7,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129972,Dark Sky Meter,2013-12-26 14:51:08+00:00,34.1164,-117.795,325.84,480,4,-1,17.98,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129971,Dark Sky Meter,2013-12-26 13:56:51+00:00,38.558,-121.753,15.87,480,5,-1,19.45,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129970,Dark Sky Meter,2013-12-26 14:26:23+00:00,35.6901,-85.8207,286.21,360,5,-1,20.37,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Tennessee
129969,Dark Sky Meter,2013-12-26 14:50:10+00:00,34.0291,-84.4036,281.39,300,4,-1,18.75,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Georgia
129968,Dark Sky Meter,2013-12-27 01:30:49+00:00,40.3926,-3.76059,673.78,-60,5,-1,19.06,,None,"From ""Dark Sky Meter""  sky: """"",,Spain
129967,Dark Sky Meter,2013-12-27 00:27:01+00:00,50.6973,7.2519,206.61,-60,5,-1,20.19,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
129966,Dark Sky Meter,2013-12-25 15:08:49+00:00,38.5579,-121.753,16.71,480,5,-1,19.33,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129965,Dark Sky Meter,2013-12-25 14:55:17+00:00,34.1164,-117.795,325.84,480,4,-1,17.88,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129964,Dark Sky Meter,2013-12-25 14:33:30+00:00,38.5579,-121.753,16.71,480,5,-1,19.63,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129963,Dark Sky Meter,2013-12-25 20:10:15+00:00,27.1442,-80.2647,2.0,300,5,-1,19.73,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Florida
129962,Dark Sky Meter,2013-12-25 11:57:10+00:00,38.5579,-121.753,16.71,480,5,-1,19.24,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129961,Dark Sky Meter,2013-12-25 12:13:17+00:00,39.5852,-105.087,1713.23,420,6,-1,20.59,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Colorado
129960,Dark Sky Meter,2013-12-25 22:17:24+00:00,52.192,5.38644,1.43,-60,4,-1,18.91,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Netherlands
129959,Dark Sky Meter,2013-12-25 22:08:31+00:00,50.9714,4.03914,7.0,-60,5,-1,19.15,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Belgium
129958,Dark Sky Meter,2013-12-25 22:08:09+00:00,50.9714,4.03911,7.0,-60,5,-1,19.13,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Belgium
129957,Dark Sky Meter,2013-12-25 23:12:46+00:00,45.7863,26.1467,582.61,-120,6,-1,21.31,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129956,Dark Sky Meter,2013-12-25 22:42:52+00:00,45.7863,26.1467,582.61,-120,6,-1,21.42,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129955,Dark Sky Meter,2013-12-25 22:41:58+00:00,45.7863,26.1467,582.61,-120,6,-1,21.22,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129954,Dark Sky Meter,2013-12-24 21:19:32+00:00,47.1639,16.1724,288.37,-60,6,-1,20.4,,None,"From ""Dark Sky Meter""  sky: """"",,Austria
129953,Dark Sky Meter,2013-12-25 21:50:51+00:00,45.8486,26.1597,558.11,-120,6,-1,21.19,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Romania
129952,Dark Sky Meter,2013-12-25 21:10:40+00:00,45.7863,26.1467,582.61,-120,6,-1,20.84,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Romania
129951,Dark Sky Meter,2013-12-24 22:13:49+00:00,45.7862,26.1469,583.07,-120,6,-1,21.42,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129950,Dark Sky Meter,2013-12-24 23:45:37+00:00,27.1442,-80.2648,2.06,300,3,75,16.91,,None,"From ""Dark Sky Meter""  sky: ""over 1/2 of sky""",,United States - Florida
129949,Dark Sky Meter,2013-12-24 16:01:16+00:00,34.1961,-118.162,372.44,480,4,-1,18.78,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - California
129948,Dark Sky Meter,2013-12-24 16:34:36+00:00,35.9561,-84.367,232.85,300,6,-1,20.92,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Tennessee
129947,Dark Sky Meter,2013-12-24 15:28:50+00:00,37.9511,-78.1181,155.65,300,6,-1,21.38,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Virginia
129946,Dark Sky Meter,2013-12-24 15:26:05+00:00,37.9512,-78.118,156.03,300,6,-1,20.78,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Virginia
129945,Dark Sky Meter,2013-12-24 14:26:40+00:00,39.1377,-77.4011,107.66,300,5,-1,19.76,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Maryland
129944,Dark Sky Meter,2013-12-24 23:07:34+00:00,48.0269,16.301,195.91,-60,3,-1,17.42,,None,"From ""Dark Sky Meter""  sky: """"",,Austria
129943,Dark Sky Meter,2013-12-24 22:35:26+00:00,48.6815,9.0265,455.71,-60,4,50,18.42,,None,"From ""Dark Sky Meter""  sky: ""1/2 of sky""",,Germany
129942,Dark Sky Meter,2013-12-24 21:19:32+00:00,47.1639,16.1724,288.37,-60,6,-1,20.4,,None,"From ""Dark Sky Meter""  sky: """"",,Austria
129941,Dark Sky Meter,2013-12-24 22:13:19+00:00,45.8463,26.1592,555.63,-120,6,-1,21.5,,None,"From ""Dark Sky Meter""  sky: """"",,Romania
129940,Dark Sky Meter,2013-12-24 14:50:56+00:00,51.5754,12.2709,89.21,-60,1,50,14.7,,None,"From ""Dark Sky Meter""  sky: ""1/2 of sky""",,Germany
129939,Dark Sky Meter,2013-12-24 14:35:06+00:00,43.6569,3.91917,64.84,-60,6,-1,20.81,,None,"From ""Dark Sky Meter""  sky: ""clear""",,France
129938,Dark Sky Meter,2013-12-23 17:40:41+00:00,26.4406,-82.0338,1.13,300,6,-1,21.29,,None,"From ""Dark Sky Meter""  sky: ""clear""",,United States - Florida
129937,Dark Sky Meter,2013-12-23 10:58:15+00:00,39.5851,-105.087,1713.67,420,5,-1,20.25,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Colorado
129936,Dark Sky Meter,2013-12-23 23:56:08+00:00,47.2566,8.80572,517.08,-60,6,-1,20.74,,None,"From ""Dark Sky Meter""  sky: """"",,Switzerland
129935,Dark Sky Meter,2013-12-23 21:17:39+00:00,48.5365,14.5368,718.5,-60,6,-1,21.45,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Austria
129934,Dark Sky Meter,2013-12-23 21:10:38+00:00,48.5792,8.66523,585.97,-60,6,-1,21.5,,None,"From ""Dark Sky Meter""  sky: ""Milky Way in Zenith""",,Germany
129933,Dark Sky Meter,2013-12-23 20:42:43+00:00,48.5793,8.66529,584.69,-60,6,25,20.78,,None,"From ""Dark Sky Meter""  sky: ""1/4 of sky""",,Germany
129932,Dark Sky Meter,2013-12-23 20:36:11+00:00,50.3102,11.0286,331.94,-60,5,-1,20.09,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
129931,Dark Sky Meter,2013-12-23 20:11:39+00:00,50.3001,11.045,350.18,-60,5,-1,19.91,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
129930,Dark Sky Meter,2013-12-23 19:00:51+00:00,47.6129,12.1919,484.49,-60,6,-1,21.37,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Germany
129929,Dark Sky Meter,2013-12-23 18:52:54+00:00,50.2998,11.0436,344.14,-60,5,-1,19.61,,None,"From ""Dark Sky Meter""  sky: """"",,Germany
129928,Dark Sky Meter,2013-12-22 11:05:06+00:00,38.5579,-121.753,16.71,480,5,-1,19.13,,None,"From ""Dark Sky Meter""  sky: """"",,United States - California
129927,Dark Sky Meter,2013-12-22 16:48:13+00:00,24.7212,-81.0512,0.29,300,5,-1,20.12,,None,"From ""Dark Sky Meter""  sky: ""Tap to enter conditions""",,United States - Florida
129926,Dark Sky Meter,2013-12-23 01:55:58+00:00,46.3936,6.55822,456.17,-60,3,-1,17.57,,None,"From ""Dark Sky Meter""  sky: """"",,France
129925,Dark Sky Meter,2013-12-22 22:34:39+00:00,51.9238,5.49174,5.04,-60,5,-1,19.76,,None,"From ""Dark Sky Meter""  sky: """"",,Netherlands
129924,Dark Sky Meter,2013-12-22 21:44:40+00:00,59.2412,18.1021,44.2,-60,4,-1,18.06,,None,"From ""Dark Sky Meter""  sky: ""Tap to enter conditions""",,Sweden
129923,Dark Sky Meter,2013-12-23 06:02:54+00:00,-32.033,115.788,28.3,-480,5,-1,19.18,,None,"From ""Dark Sky Meter""  sky: ""clear""",,Australia
129922,Dark Sky Meter,2013-12-23 06:02:02+00:00,-32.033,115.788,28.3,-480,5,-1,19.09,,None,"From ""Dark Sky Meter""  sky: """"",,Australia
129921,Dark Sky Meter,2013-12-22 04:48:02+00:00,-32.5461,116.008,264.8,-480,6,-1,20.51,,None,"From ""Dark Sky Meter""  sky: """"",,Australia
