ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
51062,Globe at Night,2010-03-15 16:35:00+00:00,23.0452,-82.3246,81.24,240,5,-1,,,Orion,,"Parcelacin Moderna, Arroyo Naranjo, Havana (School Desembarco del Gramma)",Cuba
51061,Globe at Night,2010-03-15 16:30:00+00:00,23.0448,-82.3254,80.5,240,5,-1,,,Orion,,"Parcelacin Moderna, Arroyo Naranjo, Havana (School Desembarco del Gramma)",Cuba
51060,Globe at Night,2010-03-15 18:00:00+00:00,23.125,-82.3698,7.56,240,5,25,,,Orion,,"Darkest place at Pontn, Havana (Sport Field)",Cuba
51059,Globe at Night,2010-03-14 17:00:00+00:00,23.0445,-82.3213,80.05,240,3,-1,,,Orion,,"Parcelacin Moderna, Arroyo Naranjo, Havana (School Desembarco del Gramma)",Cuba
51058,Globe at Night,2010-03-13 16:52:00+00:00,36.19,-95.9947,212.85,360,5,-1,,,Orion,"Clear, no moon","Residence -- 2512 N Boston Pl, Tulsa, OK 74106 -- No porch lights, one distant street light",United States - Oklahoma
51057,Globe at Night,2010-03-13 16:50:00+00:00,36.1194,-97.0718,274.57,360,3,75,,,Orion,Mostly clear,"Phi Delta Theta fraternity- 224 S. Monroe St. Stillwater, OK 74074",United States - Oklahoma
51056,Globe at Night,2010-03-13 16:30:00+00:00,23.0113,-82.3493,84.54,300,4,50,,,Orion,"good sky conditions, except by clouds","Volodia Explorers Camp, at darkest place. Arroyo Naranjo, Havana",Cuba
51055,Globe at Night,2010-03-12 14:35:00+00:00,36.1186,-97.0745,276.42,360,3,-1,,,Orion,"clear, somewhat cloudy, no moon","Residence/Apartment- 1309 w. 3rd Stillwater, OK KD apts",United States - Oklahoma
51050,Globe at Night,2010-03-13 02:59:00+00:00,22.91,113.877,35.82,-480,2,50,,,Orion,,,China
51049,Globe at Night,2010-03-13 02:58:00+00:00,41.2833,123.25,30.16,-480,3,-1,,,Orion,,,China
51048,Globe at Night,2010-03-13 02:57:00+00:00,30.5528,114.307,37.69,-480,3,-1,,,Orion,,,China
51047,Globe at Night,2010-03-13 02:56:00+00:00,25.0283,102.794,1989.34,-480,-9999,50,,,Orion,,,China
51046,Globe at Night,2010-03-13 02:55:00+00:00,40.0731,116.334,45.74,-480,-9999,25,,,Orion,,,China
51045,Globe at Night,2010-03-13 02:54:00+00:00,39.9669,116.291,52.0,-480,2,-1,,,Orion,,,China
51044,Globe at Night,2010-03-13 02:53:00+00:00,39.8567,116.389,46.0,-480,2,-1,,,Orion,,,China
51043,Globe at Night,2010-03-13 02:52:00+00:00,37.3156,121.768,27.0,-480,3,-1,,,Orion,,,China
51042,Globe at Night,2010-03-13 02:51:00+00:00,40.0,116.942,27.35,-480,1,-1,,,Orion,,,China
51041,Globe at Night,2010-03-13 02:50:00+00:00,22.91,113.877,35.82,-480,-9999,50,,,Orion,,,China
51040,Globe at Night,2010-03-13 02:49:00+00:00,41.2833,123.25,30.16,-480,1,50,,,Orion,,,China
51039,Globe at Night,2010-03-13 02:48:00+00:00,34.3836,108.992,371.85,-480,3,-1,,,Orion,,,China
51038,Globe at Night,2010-03-13 02:47:00+00:00,30.5528,114.307,37.69,-480,-9999,50,,,Orion,,,China
51037,Globe at Night,2010-03-13 02:46:00+00:00,39.9561,116.288,55.09,-480,3,-1,,,Orion,,,China
51036,Globe at Night,2010-03-13 02:45:00+00:00,25.0283,102.794,1989.34,-480,-9999,50,,,Orion,,,China
51035,Globe at Night,2010-03-13 02:44:00+00:00,39.9042,116.407,51.28,-480,4,-1,,,Orion,,,China
51034,Globe at Night,2010-03-13 02:43:00+00:00,39.9975,116.304,50.0,-480,-9999,-1,,,Orion,,,China
51033,Globe at Night,2010-03-13 02:42:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
51032,Globe at Night,2010-03-13 02:41:00+00:00,34.3836,108.992,371.85,-480,-9999,-1,,,Orion,,,China
51031,Globe at Night,2010-03-13 02:40:00+00:00,39.9542,116.322,55.67,-480,-9999,50,,,Orion,,,China
51030,Globe at Night,2010-03-13 02:39:00+00:00,25.0283,102.794,1989.34,-480,-9999,50,,,Orion,,,China
51029,Globe at Night,2010-03-13 02:38:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
51028,Globe at Night,2010-03-13 02:37:00+00:00,40.0036,116.316,46.7,-480,-9999,50,,,Orion,,,China
51027,Globe at Night,2010-03-13 02:36:00+00:00,28.1222,120.963,10.37,-480,-9999,-1,,,Orion,,,China
51026,Globe at Night,2010-03-13 02:35:00+00:00,39.7669,116.319,44.49,-480,-9999,50,,,Orion,,,China
51025,Globe at Night,2010-03-13 02:34:00+00:00,41.2833,123.25,30.16,-480,3,-1,,,Orion,,,China
51024,Globe at Night,2010-03-13 02:33:00+00:00,34.3836,108.992,371.85,-480,-9999,-1,,,Orion,,,China
51023,Globe at Night,2010-03-13 02:32:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
51022,Globe at Night,2010-03-13 02:31:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
51021,Globe at Night,2010-03-13 02:30:00+00:00,32.0689,118.739,7.17,-480,1,-1,,,Orion,,,China
51020,Globe at Night,2010-03-13 02:29:00+00:00,28.1222,120.963,10.37,-480,3,-1,,,Orion,,,China
51019,Globe at Night,2010-03-13 02:28:00+00:00,39.93,116.294,60.61,-480,3,-1,,,Orion,,,China
51018,Globe at Night,2010-03-13 02:27:00+00:00,39.9147,116.407,57.03,-480,2,25,,,Orion,,,China
51017,Globe at Night,2010-03-13 02:26:00+00:00,40.1314,117.109,36.8,-480,4,-1,,,Orion,,,China
51016,Globe at Night,2010-03-13 02:25:00+00:00,38.8297,105.676,1562.83,-480,2,-1,,,Orion,,,China
51015,Globe at Night,2010-03-13 02:24:00+00:00,41.2833,123.25,30.16,-480,1,50,,,Orion,,,China
51014,Globe at Night,2010-03-13 02:23:00+00:00,34.3836,108.992,371.85,-480,-9999,-1,,,Orion,,,China
51013,Globe at Night,2010-03-13 02:22:00+00:00,39.9781,116.302,56.98,-480,1,-1,,,Orion,,,China
51012,Globe at Night,2010-03-13 02:21:00+00:00,32.0,121.433,3.38,-480,1,25,,,Orion,,,China
51011,Globe at Night,2010-03-13 02:20:00+00:00,32.0092,121.433,4.64,-480,1,25,,,Orion,,,China
51010,Globe at Night,2010-03-13 02:19:00+00:00,39.8728,116.431,43.0,-480,3,-1,,,Orion,,,China
51009,Globe at Night,2010-03-12 05:18:00+00:00,29.9292,119.727,15.84,-480,4,-1,,,Orion,,,China
51008,Globe at Night,2010-03-12 05:13:00+00:00,30.5528,114.307,37.69,-480,3,-1,,,Orion,,,China
51007,Globe at Night,2010-03-12 04:50:00+00:00,22.91,113.877,35.82,-480,2,25,,,Orion,,,China
51006,Globe at Night,2010-03-12 04:50:00+00:00,22.91,113.877,35.82,-480,2,25,,,Orion,,,China
51005,Globe at Night,2010-03-12 04:50:00+00:00,22.91,113.877,35.82,-480,2,25,,,Orion,,,China
51004,Globe at Night,2010-03-12 04:27:00+00:00,39.7539,116.541,31.95,-480,3,-1,,,Orion,,,China
51003,Globe at Night,2010-03-12 04:25:00+00:00,36.71,119.126,30.0,-480,-9999,50,,,Orion,,,China
51002,Globe at Night,2010-03-12 04:18:00+00:00,41.2833,123.25,30.16,-480,-9999,50,,,Orion,,,China
51001,Globe at Night,2010-03-12 04:10:00+00:00,28.1222,120.963,10.37,-480,4,-1,,,Orion,,,China
51000,Globe at Night,2010-03-12 04:00:00+00:00,39.7539,116.541,31.95,-480,3,-1,,,Orion,,,China
50999,Globe at Night,2010-03-12 04:00:00+00:00,34.3836,108.992,371.85,-480,3,-1,,,Orion,,,China
50998,Globe at Night,2010-03-12 04:00:00+00:00,26.0,119.1,779.39,-480,2,-1,,,Orion,,,China
50997,Globe at Night,2010-03-12 02:19:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
50996,Globe at Night,2010-03-11 15:10:00+00:00,22.4046,-79.9548,127.91,300,3,-1,,,Orion,,"Santa Clara, close to Sandino Stadium (with ligths off)",Cuba
50995,Globe at Night,2010-03-11 05:19:00+00:00,39.7939,116.293,50.13,-480,2,-1,,,Orion,,,China
50994,Globe at Night,2010-03-11 05:10:00+00:00,28.6883,116.012,27.28,-480,3,-1,,,Orion,,,China
50993,Globe at Night,2010-03-11 04:50:00+00:00,22.91,113.877,35.82,-480,3,-1,,,Orion,,,China
50992,Globe at Night,2010-03-11 04:50:00+00:00,22.91,113.877,35.82,-480,3,-1,,,Orion,,,China
50991,Globe at Night,2010-03-11 04:50:00+00:00,22.91,113.877,35.82,-480,2,50,,,Orion,,,China
50990,Globe at Night,2010-03-11 04:25:00+00:00,38.8775,121.518,27.78,-480,3,-1,,,Orion,,,China
50989,Globe at Night,2010-03-11 04:25:00+00:00,36.71,119.126,30.0,-480,3,-1,,,Orion,,,China
50988,Globe at Night,2010-03-11 04:20:00+00:00,40.6153,116.482,527.86,-480,3,-1,,,Orion,,,China
50987,Globe at Night,2010-03-11 04:00:00+00:00,39.9644,116.391,53.77,-480,3,-1,,,Orion,,,China
50986,Globe at Night,2010-03-11 04:00:00+00:00,39.9644,116.391,53.77,-480,3,-1,,,Orion,,,China
50985,Globe at Night,2010-03-11 04:00:00+00:00,39.9644,116.391,53.77,-480,3,-1,,,Orion,,,China
50984,Globe at Night,2010-03-11 04:00:00+00:00,39.9494,116.293,58.39,-480,3,-1,,,Orion,,,China
50983,Globe at Night,2010-03-11 04:00:00+00:00,34.3836,108.992,371.85,-480,3,-1,,,Orion,,,China
50982,Globe at Night,2010-03-11 04:00:00+00:00,28.1222,120.963,10.37,-480,4,-1,,,Orion,,,China
50981,Globe at Night,2010-03-11 04:00:00+00:00,28.1222,120.963,10.37,-480,4,-1,,,Orion,,,China
50980,Globe at Night,2010-03-11 03:44:00+00:00,30.5528,114.307,37.69,-480,3,-1,,,Orion,,,China
50979,Globe at Night,2010-03-11 03:00:00+00:00,39.94,116.35,53.82,-480,3,-1,,,Orion,,,China
50978,Globe at Night,2010-03-11 02:16:00+00:00,39.8728,116.431,43.0,-480,2,-1,,,Orion,,,China
50977,Globe at Night,2010-03-11 01:40:00+00:00,39.8567,116.389,46.0,-480,3,-1,,,Orion,,,China
50976,Globe at Night,2010-03-11 07:00:00+00:00,24.2,113.278,416.43,-480,2,25,,,Orion,,,China
50975,Globe at Night,2010-03-10 05:40:00+00:00,40.5619,116.579,749.99,-480,3,-1,,,Orion,,,China
50974,Globe at Night,2010-03-10 04:35:00+00:00,39.9042,116.407,51.28,-480,4,-1,,,Orion,,,China
50973,Globe at Night,2010-03-10 04:34:00+00:00,39.8986,116.322,54.26,-480,3,-1,,,Orion,,,China
50972,Globe at Night,2010-03-10 04:00:00+00:00,34.5908,119.173,5.13,-480,3,-1,,,Orion,,,China
50971,Globe at Night,2010-03-10 04:00:00+00:00,34.3836,108.992,371.85,-480,5,-1,,,Orion,,,China
50970,Globe at Night,2010-03-10 04:00:00+00:00,25.0283,102.794,1989.34,-480,-9999,50,,,Orion,,,China
50969,Globe at Night,2010-03-10 04:00:00+00:00,24.3767,118.041,15.67,-480,4,-1,,,Orion,,,China
50968,Globe at Night,2010-03-10 03:10:00+00:00,36.71,119.126,30.0,-480,3,-1,,,Orion,,,China
50967,Globe at Night,2010-03-10 03:00:00+00:00,39.9814,116.33,58.07,-480,3,-1,,,Orion,,,China
50966,Globe at Night,2010-03-10 02:55:00+00:00,34.9814,119.308,-7.1,-480,1,50,,,Orion,,,China
50965,Globe at Night,2010-03-10 02:24:00+00:00,39.8728,116.431,43.0,-480,3,-1,,,Orion,,,China
50964,Globe at Night,2010-03-10 06:33:00+00:00,31.59,120.36,8.95,-480,2,-1,,,Orion,,,China
50963,Globe at Night,2010-03-10 06:12:00+00:00,31.8372,117.267,27.41,-480,2,-1,,,Orion,,,China
50962,Globe at Night,2010-03-09 04:50:00+00:00,22.91,113.877,35.82,-480,-9999,50,,,Orion,,,China
50961,Globe at Night,2010-03-09 04:28:00+00:00,41.2833,123.25,30.16,-480,-9999,50,,,Orion,,,China
50960,Globe at Night,2010-03-09 04:00:00+00:00,39.9056,116.391,48.6,-480,1,50,,,Orion,,,China
50959,Globe at Night,2010-03-09 04:00:00+00:00,39.0811,121.812,74.81,-480,3,-1,,,Orion,,,China
50958,Globe at Night,2010-03-09 03:30:00+00:00,25.0283,102.794,1989.34,-480,1,50,,,Orion,,,China
50957,Globe at Night,2010-03-09 03:00:00+00:00,34.9814,119.308,-7.1,-480,1,50,,,Orion,,,China
50956,Globe at Night,2010-03-09 02:27:00+00:00,39.8728,116.431,43.0,-480,1,25,,,Orion,,,China
50955,Globe at Night,2010-03-08 05:52:00+00:00,31.8372,117.27,31.3,-480,1,50,,,Orion,,,China
50954,Globe at Night,2010-03-08 05:15:00+00:00,39.9586,116.292,51.03,-480,3,-1,,,Orion,,,China
50953,Globe at Night,2010-03-08 04:50:00+00:00,22.91,113.877,35.82,-480,-9999,50,,,Orion,,,China
50952,Globe at Night,2010-03-08 04:50:00+00:00,22.91,113.877,35.82,-480,-9999,50,,,Orion,,,China
50951,Globe at Night,2010-03-08 04:31:00+00:00,25.0272,102.794,1990.41,-480,-9999,50,,,Orion,,,China
50950,Globe at Night,2010-03-08 04:28:00+00:00,41.6667,123.25,31.71,-480,2,25,,,Orion,,,China
50949,Globe at Night,2010-03-08 04:00:00+00:00,40.0114,116.345,49.41,-480,-9999,50,,,Orion,,,China
50948,Globe at Night,2010-03-08 04:00:00+00:00,39.9058,116.404,52.49,-480,2,25,,,Orion,,,China
50947,Globe at Night,2010-03-08 04:00:00+00:00,34.5908,119.173,5.13,-480,3,-1,,,Orion,,,China
50946,Globe at Night,2010-03-08 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50945,Globe at Night,2010-03-08 02:20:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
50944,Globe at Night,2010-03-08 07:00:00+00:00,34.5033,119.418,1.0,-480,4,-1,,,Orion,,,China
50943,Globe at Night,2010-03-08 06:36:00+00:00,34.5908,119.173,5.13,-480,3,-1,,,Orion,,,China
50942,Globe at Night,2010-03-08 06:20:00+00:00,22.585,113.936,23.49,-480,-9999,50,,,Orion,,,China
50941,Globe at Night,2010-03-07 04:00:00+00:00,40.0,116.312,47.73,-480,1,50,,,Orion,,,China
50940,Globe at Night,2010-03-07 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50939,Globe at Night,2010-03-07 04:00:00+00:00,31.29,120.632,4.22,-480,1,-1,,,Orion,,,China
50938,Globe at Night,2010-03-07 03:40:00+00:00,40.08,116.322,46.19,-480,-9999,50,,,Orion,,,China
50937,Globe at Night,2010-03-07 03:31:00+00:00,25.0283,102.794,1989.34,-480,3,50,,,Orion,,,China
50936,Globe at Night,2010-03-06 04:30:00+00:00,35.0778,112.705,138.53,-480,-9999,50,,,Orion,,,China
50935,Globe at Night,2010-03-06 04:18:00+00:00,28.89,120.035,91.43,-480,3,-1,,,Orion,,,China
50934,Globe at Night,2010-03-06 04:15:00+00:00,41.2833,123.25,30.16,-480,3,-1,,,Orion,,,China
50933,Globe at Night,2010-03-06 04:00:00+00:00,40.8211,117.699,730.95,-480,4,-1,,,Orion,,,China
50932,Globe at Night,2010-03-06 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50931,Globe at Night,2010-03-06 04:00:00+00:00,26.7089,100.031,3198.04,-480,5,25,,,Orion,,,China
50930,Globe at Night,2010-03-06 04:00:00+00:00,25.0283,102.794,1989.34,-480,3,50,,,Orion,,,China
50929,Globe at Night,2010-03-06 02:28:00+00:00,39.8728,116.431,43.0,-480,2,-1,,,Orion,,,China
50928,Globe at Night,2010-03-06 06:40:00+00:00,40.55,116.967,143.0,-480,-9999,-1,,,Orion,,,China
50927,Globe at Night,2010-03-06 06:00:00+00:00,21.6906,110.897,13.38,-480,3,-1,,,Orion,,,China
50926,Globe at Night,2010-03-05 04:50:00+00:00,22.91,113.877,35.82,-480,3,25,,,Orion,,,China
50925,Globe at Night,2010-03-05 04:00:00+00:00,41.2833,123.25,30.16,-480,2,50,,,Orion,,,China
50924,Globe at Night,2010-03-05 04:00:00+00:00,39.9953,116.286,50.0,-480,1,50,,,Orion,,,China
50923,Globe at Night,2010-03-05 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50922,Globe at Night,2010-03-05 04:00:00+00:00,23.0942,113.194,-2.32,-480,-9999,50,,,Orion,,,China
50921,Globe at Night,2010-03-05 04:00:00+00:00,21.6906,110.897,13.38,-480,4,-1,,,Orion,,,China
50920,Globe at Night,2010-03-05 03:31:00+00:00,25.0283,102.794,1989.34,-480,-9999,50,,,Orion,,,China
50919,Globe at Night,2010-03-05 03:20:00+00:00,34.5908,119.173,5.13,-480,1,-1,,,Orion,,,China
50918,Globe at Night,2010-03-05 02:50:00+00:00,34.9817,119.306,-7.04,-480,1,25,,,Orion,,,China
50917,Globe at Night,2010-03-05 02:20:00+00:00,39.8728,116.431,43.0,-480,-9999,50,,,Orion,,,China
50916,Globe at Night,2010-03-04 05:40:00+00:00,25.0333,102.783,1922.66,-480,2,-1,,,Orion,,,China
50915,Globe at Night,2010-03-04 04:50:00+00:00,22.91,113.877,35.82,-480,3,-1,,,Orion,,,China
50914,Globe at Night,2010-03-04 04:50:00+00:00,22.91,113.877,35.82,-480,2,25,,,Orion,,,China
50913,Globe at Night,2010-03-04 04:50:00+00:00,22.91,113.877,35.82,-480,2,50,,,Orion,,,China
50912,Globe at Night,2010-03-04 04:30:00+00:00,39.9056,116.391,48.6,-480,-9999,50,,,Orion,,,China
50911,Globe at Night,2010-03-04 04:30:00+00:00,21.6681,110.888,13.19,-480,4,50,,,Orion,,,China
50910,Globe at Night,2010-03-04 04:20:00+00:00,22.585,113.936,23.49,-480,1,50,,,Orion,,,China
50909,Globe at Night,2010-03-04 04:00:00+00:00,39.9306,116.417,51.46,-480,3,-1,,,Orion,,,China
50908,Globe at Night,2010-03-04 04:00:00+00:00,39.8728,116.048,249.2,-480,1,25,,,Orion,,,China
50907,Globe at Night,2010-03-04 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,-1,,,Orion,,,China
50906,Globe at Night,2010-03-04 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50905,Globe at Night,2010-03-04 04:00:00+00:00,34.3836,108.992,371.85,-480,-9999,50,,,Orion,,,China
50904,Globe at Night,2010-03-04 04:00:00+00:00,31.59,120.36,8.95,-480,2,-1,,,Orion,,,China
50903,Globe at Night,2010-03-04 04:00:00+00:00,30.8494,121.526,4.05,-480,3,-1,,,Orion,,,China
