ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
97148,Bio-Blitz,2012-08-13 17:23:00+00:00,40.039,-105.263,1629.78,360,-9999,25,19.2,5962,Cygnus,A few Clouds overhead~10% coverage,,United States - Colorado
97147,Bio-Blitz,2012-08-13 17:09:00+00:00,40.026,-105.287,1645.82,360,-9999,-1,19.07,5962,Cygnus,,"South of ballfield, west of hospital, sodium lights to north",United States - Colorado
97146,Bio-Blitz,2012-08-13 16:48:00+00:00,40.0037,-105.245,1614.78,360,-9999,-1,18.97,5962,Cygnus,No clouds,Northwest of pavillion on playground. One bright light to the west on building. Two lights on hoover st.,United States - Colorado
97145,Bio-Blitz,2012-08-13 16:32:00+00:00,40.0019,-105.21,1611.89,360,-9999,25,19.33,5962,Cygnus,"Clear Overhead, partly cloudy to southeast. On track near shed, sodium light to the north",,United States - Colorado
97144,Bio-Blitz,2012-08-13 16:09:00+00:00,39.9739,-105.142,1644.34,360,-9999,50,18.1,5962,Cygnus,"Partly Cloudy, 40%, brightly lit. Aiming unit between clouds",,United States - Colorado
97143,Bio-Blitz,2012-08-13 15:46:00+00:00,39.9726,-105.115,1630.82,360,-9999,25,19.05,5962,Cygnus,"light clouds to southeast, no clouds overhead",,United States - Colorado
97142,Bio-Blitz,2012-08-13 16:32:00+00:00,40.0019,-105.21,1611.89,360,-9999,25,19.33,5962,Cygnus,"Clear Overhead, partly cloudy to southeast. On track near shed, sodium light to the north",,United States - Colorado
97141,Bio-Blitz,2012-08-13 16:09:00+00:00,39.9739,-105.142,1644.34,360,-9999,50,18.1,5962,Cygnus,"Partly Cloudy, 40%, brightly lit. Aiming unit between clouds",,United States - Colorado
97140,Bio-Blitz,2012-08-13 15:46:00+00:00,39.9726,-105.115,1630.82,360,-9999,25,19.05,5962,Cygnus,"light clouds to southeast, no clouds overhead",,United States - Colorado
97139,Bio-Blitz,2012-08-13 06:24:00+00:00,39.9726,-105.115,1630.82,360,-9999,-1,19.05,,Cygnus,,,United States - Colorado
97138,Bio-Blitz,2012-08-18 19:40:00+00:00,40.9061,-106.445,2954.32,360,-9999,-1,21.41,6010,Cygnus,"No clouds.  Milky Way etched above 15 deg elev.  Low light domes  SE - S horizon.  SQM #5976 21.66   SQM-L #6010 21.41  Geigenschein low, not definite E Capricornus.  Horizon glow to 15 deg alt.  M33 vis by eye.","BLM rd 2504, county rd 35, S rim of Independence Mountain, W of Cowdrey CO, N edge of N Park.  Cottonwoods, sage hillsides, ranch fields.  Few scattered farm buildings and lights of Walden in distance.    40F.",United States - Colorado
97137,Bio-Blitz,2012-08-18 18:30:00+00:00,40.6997,-106.245,2496.42,360,-9999,-1,21.25,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Front Range light dome in SE horizon.  SQM #5976 21.50   SQM-L #6010 21.25  Geigenschein difficult in E Capricornus.  Horizon glow to 15 deg elev.,"CO-14 mile 37.  Arapaho NWR overlook E of Walden CO.  Willows by streams, ranch fields.  Few scattered farm buildings and lights.    46F.",United States - Colorado
97136,Bio-Blitz,2012-08-18 18:05:00+00:00,40.5678,-106.061,2645.3,360,-9999,-1,21.16,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Mountains hide light domes.  SQM #5976 21.51   SQM-L #6010 21.16  Cas and Perseus dark neb better,"CO-14 at county rd 27 to Rand.  Willows by stream, hayfields, trees on slopes.  Few scattered farm buildings and lights.    46F.",United States - Colorado
97135,Bio-Blitz,2012-08-18 17:48:00+00:00,40.5125,-106.011,2752.12,360,-9999,-1,21.24,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Mountains hide light domes.  SQM #5976 21.47    SQM-L #6010 21.24  Cas and Perseus dark neb better,"Moose Visitor Ctr, Colo State Forest.  Willows by stream, trees on slopes.  Few scattered buildings and streetlights, parking lot lit.    44F.",United States - Colorado
97134,Bio-Blitz,2012-08-18 16:50:00+00:00,40.5208,-105.892,3131.8,360,-9999,-1,21.12,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Canyon hides light domes.  SQM #5976 21.44    SQM-L #6010 21.12,"Cameron Pass, wide spot in Poudre Canyon.  No streetlights, many trees.  Elev 10240 ft GPS, sign:  10276 ft.  44F.",United States - Colorado
97133,Bio-Blitz,2012-08-18 16:30:00+00:00,40.6044,-105.836,2737.81,360,-9999,-1,21.13,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Canyon hides light domes.  SQM #5976 21.44    SQM-L #6010 21.13,"CR-14 and Laramie River Rd in Poudre Canyon.  No streetlights, many trees.  Elev 8963 ft.  58F.",United States - Colorado
97132,Bio-Blitz,2012-08-18 16:00:00+00:00,40.7058,-105.754,2368.5,360,-9999,-1,21.32,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Canyon hides light domes.  SQM #5976 21.49    SQM #6010 21.32,"Milepost 81 in wide spot in Poudre Canyon.  No streetlights, many trees.  Elev 7723 ft.  58F.",United States - Colorado
97131,Bio-Blitz,2012-08-18 15:39:00+00:00,40.6992,-105.584,2182.0,360,-9999,-1,21.3,6010,Cygnus,No clouds visible.  Milky Way near Zenith.  Canyon hides light dome for Ft Collins.  SQM #5976 21.44   SQM #6010 21.30,"Rural Glen Echo gas stop and campground in canyon.  Few Streetlights, many trees.  Elev 7106 ft.  61F.",United States - Colorado
97130,Bio-Blitz,2012-08-11 18:30:00+00:00,40.5803,-104.62,1508.43,360,-9999,25,20.8,6010,Cygnus,"Less than 10% of sky with variable  clouds now.   Cloud brightness like Milky Way.  Greeley dome prominent  S, Ft C and Windsor dome low in W.  Scatter in SQM data, range 20.79 to 20.85","Extra site, DJL and MHL.  CR47 and CO-14.   Farm fields E of Ault CO,  NE of  Greeley CO.  Elev 4888, 20C",United States - Colorado
97129,Bio-Blitz,2012-08-11 18:14:00+00:00,40.5536,-104.721,1484.39,360,-9999,25,20.4,6010,Cygnus,"Less than 10% of sky with variable  clouds now.   Cloud brightness like Milky Way.  Greeley dome prominent  S, Ft C and Windsor dome low in W.","Extra site, DJL and MHL.  CR78 and US85.   Farm fields by Eaton CO,  N of  Greeley CO.  Elev 4816, 21C.",United States - Colorado
97128,Bio-Blitz,2012-08-11 18:00:00+00:00,40.4806,-104.716,1444.77,360,-9999,-1,19.94,6010,Cygnus,"Cold front passed, clearing with no  clouds now.  Greeley dome prominent  S, Ft C and Windsor dome W.","Extra site, DJL and MHL.  Farm fields N of  Greeley CO.  Elev 4692, 21C.",United States - Colorado
97127,Bio-Blitz,2012-08-11 17:36:00+00:00,40.48,-104.816,1461.8,360,-9999,-1,20.19,6010,Cygnus,"Cold front passed, clearing with no  clouds now.  Greeley dome S, Ft C and Windsor dome W","Extra site, DJL and MHL.  Farm fields N of Bracewell and Greeley CO.  N of Poudre Learning Center.  Elev 4747, 23C.",United States - Colorado
97126,Bio-Blitz,2012-08-11 17:22:00+00:00,40.4869,-104.907,1460.92,360,-9999,-1,19.65,6010,Cygnus,"Cold front passed, clearing with no  clouds now.  Greeley dome SE, Ft C dome NW, Windsor dome S.","Extra site, DJL and MHL.  Windsor Lake parking lane.  Residential with streetlights S, scattered homes N.  Elev 4751.  22C.",United States - Colorado
97125,Bio-Blitz,2012-08-11 17:04:00+00:00,40.4797,-105.008,1495.96,360,-9999,-1,19.69,6010,Cygnus,"Cold front passed, clearing with few dissipating clouds out of field.  Greeley dome E, Ft C dome N, Loveland dome S.","Extra site, DJL and MHL.  Gate for Fossil Ck Nat Area.  Prairie with streetlights across CR32.  Elev 4869.  22C.",United States - Colorado
97124,Bio-Blitz,2012-08-12 18:05:00+00:00,40.4073,-104.832,1477.04,360,-9999,-1,19.97,6010,Cygnus,Clear with slight haze.  Greeley light dome extends past zenith.,"Extra site, Loveland team, Greeley at west end of town US34 and 95th Ave.  Scattered lights and homes, mostly grassland N,W, S.  Elev  4870, 23C.",United States - Colorado
97123,Bio-Blitz,2012-08-12 17:40:00+00:00,40.4648,-105.053,1534.26,360,-9999,-1,19.85,6010,Cygnus,"Clear.  Ft Collins light dome N , Loveland dome S .","Extra site, Loveland team, Donath Lake E side surrounded by farm fields, no close lights.  Elev 5057, 20C.",United States - Colorado
97122,Bio-Blitz,2012-08-12 17:20:00+00:00,40.48,-105.116,1562.96,360,-9999,-1,20.05,6010,Cygnus,"Clear.  Ft Collins light dome N NE, Loveland dome S and SE.  W sky is considerably darker.","Loveland team, Coyote Ridge Natural area parking lot surrounded by prairie, no close lights.  Elev 5158, 23C.",United States - Colorado
97121,Bio-Blitz,2012-08-12 17:10:00+00:00,40.451,-105.097,1549.61,360,-9999,-1,19.66,6010,Cygnus,"Clear.  Ft Collin light dome N, Loveland dome S.  W sky is darker.","Loveland team, Taft Rd and 57th St.  North end of Loveland residential by large open fields.  Intersection brightly lit.  Elev 5116, 24C.",United States - Colorado
97120,Bio-Blitz,2012-08-12 16:52:00+00:00,40.4462,-105.073,1536.0,360,-9999,-1,19.55,6010,Cygnus,Clear,"Loveland team, Kroh Park. Grassy suburban park, many lights on including picnic shelter we avoided.  Elev 5067.  Temp 25C",United States - Colorado
97119,Bio-Blitz,2012-08-12 16:40:00+00:00,40.4301,-105.066,1518.81,360,-9999,-1,19.53,6010,Cygnus,Clear,"Loveland Team, Horseshoe Lake. Suburban open grassland.  Elev 5010.  Temp 24C",United States - Colorado
97118,Bio-Blitz,2012-08-12 16:25:00+00:00,40.4194,-105.096,1530.39,360,-9999,-1,19.36,6010,Cygnus,Clear,"Loveland Team, North Lake Park site.  Away from parking lot lights by Lake Loveland.  Lots of deciduous trees.  Elev 5048. Temp 25C",United States - Colorado
97117,Bio-Blitz,2012-08-12 16:15:00+00:00,40.4091,-105.104,1541.64,360,-9999,-1,19.38,6010,Cygnus,Clear overhead.  No clouds noted.,"Loveland Team, Van Buren School.  Surrounded by neighborhood with   streetlights, no lights in playground.  Elevation 5081 ft.  Temp 24C",United States - Colorado
97116,Bio-Blitz,2012-08-12 15:55:00+00:00,40.3647,-105.077,1539.92,360,-9999,-1,19.9,6010,Cygnus,Clear overhead.  Few scattered clouds W to N out of field,"Loveland Team, Derby Hill Park.  Surrounded by neighborhood with   streetlights, no lights in park.  Elevation 5075 ft.  Temp 24C",United States - Colorado
97115,Bio-Blitz,2012-08-12 15:40:00+00:00,40.3272,-105.094,1563.41,360,-9999,-1,20.26,6010,Cygnus,"Minimal haze did not prevent view of Longs Peak, rare clouds dissipating to South, 5 to 10 degrees across outside region of metering.  Light domes prominent for Loveland N and Longmont S, slight for Berthoud to E.","Berthoud site for Loveland survey team.  Large field on edge of town, no close streetlights.",United States - Colorado
97114,Bio-Blitz,2012-08-12 17:45:00+00:00,40.3704,-105.495,2286.85,360,-9999,-1,20.55,6009,Cygnus,"light sky dome (city lights 3/4 mile),  no clouds, no haze","School parking lot,  3  lights 100 yds away, no street lights, occasional car 1/2 mile, no trees, slight wind, 12 C",United States - Colorado
97113,Bio-Blitz,2012-08-12 17:45:00+00:00,40.3704,-105.495,2286.85,360,-9999,-1,21.3,6301,Cygnus,"light sky dome (city lights 3/4 mile),  no clouds, no haze","School parking lot,  3  lights 100 yds away, no street lights, occasional car 1/2 mile, no trees, slight wind, 12 C",United States - Colorado
97112,Bio-Blitz,2012-08-12 17:25:00+00:00,40.3799,-105.517,2300.28,360,-9999,-1,17.88,6301,Cygnus,"Moderate sky doom from nearby (1/2 mile) shoping center, Milky looking sky, no clouds, slight haze","street light about 60 yds, many trees 20 yds away, occasional car, across from Stanley Hotel  14 C",United States - Colorado
97111,Bio-Blitz,2012-08-12 17:25:00+00:00,40.3799,-105.517,2300.28,360,-9999,-1,20.38,6009,Cygnus,"Moderate sky doom from nearby (1/2 mile) shoping center, Milky looking sky, no clouds, slight haze","60 yds, many trees 20 yds away, occasional car, across from Stanley Hotel  14 C",United States - Colorado
97110,Bio-Blitz,2012-08-12 17:05:00+00:00,40.3807,-105.472,2248.42,360,-9999,-1,20.86,6009,Cygnus,"very clear, very dark, no sky dome, no clouds. Could see M13","very dark spot, dim motel lights (8) 200 yds,  no trees, occasional car lights 14 C",United States - Colorado
97109,Bio-Blitz,2012-08-12 17:05:00+00:00,40.3807,-105.472,2248.42,360,-9999,-1,21.91,6301,Cygnus,"very clear, very dark, no sky dome, no clouds. Could see M13","very dark spot, dim motel lights (8) 200 yds,  no trees, occasional car lights 14 C",United States - Colorado
97108,Bio-Blitz,2012-08-12 16:45:00+00:00,40.4266,-105.383,2402.57,360,-9999,-1,18.84,6301,Cygnus,"very clear, very dark, no sky dome, no clouds. Could see M13","3 house, 10 to 12  lights, about 50 yds away, no trees, occasional car lights  16 C",United States - Colorado
97107,Bio-Blitz,2012-08-12 16:45:00+00:00,40.4266,-105.383,2402.57,360,-9999,-1,21.06,6009,Cygnus,"very clear, very dark, no sky dome, no clouds. Could see M13","3 house, 10 to 12  lights, about 50 yds away, no trees, occasional car lights  16 C",United States - Colorado
97106,Bio-Blitz,2012-08-11 18:00:00+00:00,40.4324,-105.34,1875.02,360,-9999,-1,20.77,6009,Cygnus,"upper glow from street light, a few house lights 1/4 mile away. no sky dome, no clouds","Bad street light 30 yds, used trailer house for shield, many trees, occasional car.  17 C",United States - Colorado
97105,Bio-Blitz,2012-08-12 16:25:00+00:00,40.4324,-105.34,1875.02,360,-9999,-1,19.81,6301,Cygnus,"upper glow from street light, a few house lights 1/4 mile away. no sky dome, no clouds","Bad street light 30 yds, used trailer house for shield, many trees, occasional car.  17 C",United States - Colorado
97104,Bio-Blitz,2012-08-12 15:45:00+00:00,40.4141,-105.153,1555.86,360,-9999,-1,20.19,6009,Cygnus,"Clear Sky, Large sky dome from Fort Collins & Loveland covering 1/3 of East sky","No Houses, No Trees, No lights,Calm Winds, Dry, 18 C.",United States - Colorado
97103,Bio-Blitz,2012-08-14 07:21:00+00:00,40.4141,-105.153,1555.86,360,-9999,-1,20.15,6009,Cygnus,"Clear Sky, Large sky dome from Fort Collins & Loveland covering 1/3 of East sky","No Houses, No Trees, No lights,Calm Winds, Dry",United States - Colorado
97102,Bio-Blitz,2012-08-12 15:45:00+00:00,40.4141,-105.153,1555.86,360,-9999,-1,21.27,6301,Cygnus,"Clear Sky, Large sky dome from Fort Collins & Loveland covering 1/3 of East sky","No Houses, No Trees, No lights,Calm Winds, Dry",United States - Colorado
97101,Bio-Blitz,2012-08-12 17:35:00+00:00,40.654,-105.053,1569.3,360,-9999,-1,20.5,5975,Cygnus,"Light haze in all directions  No clouds  50+ degree light dome S = Ft. Collins, CO",Rural  scattered porch & yard lights S  flashing red warning lights on radio towers to the north  Some trees SE - about 50 feet from location,United States - Colorado
97100,Bio-Blitz,2012-08-12 17:15:00+00:00,40.6887,-105.075,1603.7,360,-9999,-1,20.82,5975,Cygnus,light haze in all directions  No clouds  35 degree light dome S = Ft. Collins,Rural  subdivision within 1 mile to the SE but only 4 - 5 porch lights on  several lights 1 mile to the W - mercury vapor.,United States - Colorado
97099,Bio-Blitz,2012-08-12 17:00:00+00:00,40.7175,-105.071,1604.2,360,-9999,-1,20.96,5975,Cygnus,"Some haze in all directions  No Clouds  less than 5 degree light dome N = Cheyenne, WY  20+ degree light dome S = Ft. Collins, CO",Rural  20+ lights within 1 mile - porch lights & mercury vapor mix,United States - Colorado
97098,Bio-Blitz,2012-08-12 16:38:00+00:00,40.7725,-105.125,1668.52,360,-9999,-1,21.27,5975,Cygnus,"light haze all directions  No clouds  5 degree light dome NE = Cheyenne, WY  15 degree light dome SSE = Ft. Collins, CO",Rural  one mercury vapor yard light ~ 1 mile to the west,United States - Colorado
97097,Bio-Blitz,2012-08-12 16:23:00+00:00,40.8192,-105.076,1705.71,360,-9999,-1,21.33,5975,Cygnus,"Some light haze in all directions  No clouds  less than 10 degree light dome N = Cheyenne, WY  approx. 20 degree light dome S = Ft. Collins, CO","Rural, scattered mercury vapor lights 3 or 4 within 1 mile.  Red & white flashing warning lights on Rawhide Powerplant to the east & flashing redwarning lights on radio broadcast antennas to the south.",United States - Colorado
97096,Bio-Blitz,2012-08-12 15:46:00+00:00,40.9594,-105.091,1933.79,360,-9999,-1,21.43,5975,Cygnus,"Clear with some lower level haze in every direction.  10 degree light dome to NNE = Cheyenne, WY    15 degree light dome to S = Fort Collins, CO",Rural Location at South road gate to Soapstone Prairie Natural Area.  More than a mile to nearest lights.,United States - Colorado
97095,Bio-Blitz,2012-08-14 02:43:00+00:00,32.4783,-111.089,867.95,420,-9999,25,,,Cygnus,,,United States - Arizona
97094,Bio-Blitz,2012-08-12 17:58:00+00:00,39.7815,-105.049,1630.73,360,-9999,-1,18.2,6012,Cygnus,,"Urban park, streetlights on surrounding roads somewhat shielded by trees.",United States - Colorado
97093,Bio-Blitz,2012-08-12 17:40:00+00:00,39.8049,-105.041,1595.89,360,-9999,-1,18.21,6012,Cygnus,,In suburban/urban area. Security lights on surrounding buildings throwing lots of glare,United States - Colorado
97092,Bio-Blitz,2012-08-12 17:20:00+00:00,39.8356,-105.052,1621.5,360,-9999,-1,18.38,6012,Cygnus,,"Suburban park, streetlights from nearby roads",United States - Colorado
97091,Bio-Blitz,2012-08-12 17:02:00+00:00,39.8759,-105.059,1637.53,360,-9999,-1,18.46,6012,Cygnus,Less than 10% patchy clouds,Suburban open space; some streetlights from nearby road,United States - Colorado
97090,Bio-Blitz,2012-08-12 16:38:00+00:00,39.9214,-105.078,1630.77,360,-9999,25,18.53,6012,Cygnus,light patchy clouds,Suburban; many lights in vicinity,United States - Colorado
