ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
65738,Globe at Night,2009-03-30 02:37:00+00:00,27.494,-109.93,42.17,420,3,-1,,,Orion,perfectly clear; no moon,SQM data is average of three measurements.,Mexico
65737,Globe at Night,2009-03-30 02:34:00+00:00,27.4893,-109.93,42.94,420,2,-1,16.17,,Orion,perfectly clear; no moon,SQM data is average of three measurements.,Mexico
65736,Globe at Night,2009-03-30 04:31:00+00:00,36.1145,-97.0586,273.67,300,4,-1,,,Orion,"clear, crescent moon","Stillwater, OK Main St. in front of Hallmark, street lamps, stop signs, light leaking from windows, car headlights",United States - Oklahoma
65735,Globe at Night,2009-03-30 04:23:00+00:00,36.1146,-97.0589,273.93,300,4,-1,,,Orion,"clear, crescent moon","Stillwater, OK - 7th and Main St. in front of the Ridge Apparel + Salon street lights, lights from windows, car headlights",United States - Oklahoma
65734,Globe at Night,2009-03-30 02:22:00+00:00,36.1283,-115.086,552.81,420,2,-1,16.06,,Orion,windy,street lights all over neighborhood,United States - Nevada
65733,Globe at Night,2009-03-30 02:21:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.44,,Orion,,,United States - Arizona
65732,Globe at Night,2009-03-30 02:09:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.5,,Orion,,,United States - Arizona
65731,Globe at Night,2009-03-30 02:02:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.41,,Orion,,,United States - Arizona
65730,Globe at Night,2009-03-30 02:00:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.42,,Orion,,,United States - Arizona
65729,Globe at Night,2009-03-30 02:00:00+00:00,36.1333,-115.233,708.48,420,2,25,16.46,,Orion,hazy and dusty,street light within 100 feet,United States - Nevada
65728,Globe at Night,2009-03-30 03:55:00+00:00,35.6572,-97.4473,338.49,300,1,-1,,,Orion,moon in NW,"208 Hanover Dr., Edmond, OK",United States - Oklahoma
65727,Globe at Night,2009-03-30 01:18:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.37,,Orion,,,United States - Arizona
65726,Globe at Night,2009-03-30 01:08:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.31,,Orion,,,United States - Arizona
65725,Globe at Night,2009-03-30 01:02:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.32,,Orion,,,United States - Arizona
65724,Globe at Night,2009-03-30 19:00:00+00:00,-37.8085,145.104,80.87,-660,3,-1,,,Orion,,"Mont Albert near Melbourne, Australia",Australia
65723,Globe at Night,2009-03-30 01:00:00+00:00,31.9654,-111.598,2032.88,420,6,-1,21.34,,Orion,,,United States - Arizona
65722,Globe at Night,2009-03-30 00:48:00+00:00,32.2104,-110.992,873.05,420,4,-1,18.82,,Orion,,,United States - Arizona
65721,Globe at Night,2009-03-30 17:00:00+00:00,-26.9188,152.782,116.4,-600,7,-1,,,Orion,,"between Woodford & Stanmore, Australia",Australia
65720,Globe at Night,2009-03-29 19:56:00+00:00,28.3156,-80.746,5.48,240,2,50,,,Orion,The blue in the sky in still there but the stars are out now,The stars are out more amd the stree lights are out now.,United States - Florida
65719,Globe at Night,2009-03-29 19:54:00+00:00,-35.4062,-71.683,163.08,240,1,25,,,Orion,"tonight you can not see other stars mchas nights, and even orion can not see, or clouds can be seen clearly.","location is not as good as say, oh my many cables that obstruct visibility, too few trees large ay also clog my vision to the sky.",Chile
65718,Globe at Night,2009-03-29 13:52:00+00:00,19.8114,-155.468,3926.05,600,7,25,,,Orion,"On new moon it's dark-dark, with only the pearly glow of the Zodiacal light until the Milky Way rises and there's enough illumination to walk around. It can get windy and this far up the overnight temperatures (year-round) are in the 40's, but it's difficult to find a better sky. Tonight the splendor was blunted a little bit by some high cirrus. Nevertheless, Betelgeuse passes almost overhead.","The Mauna Kea Visitor Information Station is located at 9200ft on the slope of the same dormant volcano that hosts some of the largest professional telescopes and best 'seeing' on Earth. With the shield of Mauna Loa to the south and the nearest ""city"" (Hilo, at 45,000) forty miles away, the conditions are superb.",United States - Hawaii
65717,Globe at Night,2009-03-30 01:48:00+00:00,49.2028,16.6104,214.5,-120,3,-1,,,Orion,,,Czech Republic
65716,Globe at Night,2009-03-29 18:45:00+00:00,38.9572,-95.307,298.23,300,1,-1,,,Orion,Clear,"Andrew Oberthaler - There are resdential, parking lot, and indoor and outdoor business lights surrounding the location.",United States - Kansas
65715,Globe at Night,2009-03-29 17:42:00+00:00,31.8564,-106.563,1201.84,360,2,-1,,,Orion,,suburban,United States - Texas
65714,Globe at Night,2009-03-29 18:36:00+00:00,33.0169,-96.5289,156.28,300,3,-1,,,Orion,Sky is really clear outside.,Trees partially cover view of sky.,United States - Texas
65713,Globe at Night,2009-03-29 17:35:00+00:00,31.8505,-106.551,1228.54,360,3,-1,,,Orion,,,United States - Texas
65712,Globe at Night,2009-03-29 18:33:00+00:00,38.9638,-95.236,263.04,300,3,-1,,,Orion,Somewhat hazy to the south.,Some streetlights along Massachusetts street.,United States - Kansas
65711,Globe at Night,2009-03-29 17:32:00+00:00,31.8708,-106.549,1260.56,360,2,-1,,,Orion,,,United States - Texas
65710,Globe at Night,2009-03-29 18:30:00+00:00,27.3191,-97.8847,17.66,300,6,-1,,,Orion,,"Out of town, few neighbors",United States - Texas
65709,Globe at Night,2009-03-29 18:30:00+00:00,38.9199,-95.2611,262.76,300,5,-1,,,Orion,Clear,Andrew Oberthaler - The lights of the city are approximately a half-mile behind the line of sight. There are absolutely no lights in the field of view.,United States - Kansas
65708,Globe at Night,2009-03-29 18:30:00+00:00,41.5636,-88.2118,188.51,300,2,25,,,Orion,"Cloudy and rainy, orions belt and sword was visiable as that of the supernova bettlejuice","Observation was taken in a subdivision, most house lights were turned off but street lights were the only lights that interferd with seeing the sky clearly.",United States - Illinois
65707,Globe at Night,2009-03-29 19:30:00+00:00,42.7245,-83.0359,214.27,240,3,25,,,Orion,Very few clouds,No nearby city lights,United States - Michigan
65706,Globe at Night,2009-03-29 19:27:00+00:00,-35.1832,-71.3036,266.1,240,4,-1,,,Orion,"Estubo despejado y sin nubes, por lo cual Orion fue visible.",Es un pueblo que se ubica a 18 kilometros de la ciudad de Talca. No es un muy buen lugar para ver las estrellas porque hay mucha contaminacion luminica.,Chile
65705,Globe at Night,2009-03-29 18:24:00+00:00,38.9695,-95.2651,305.43,300,3,-1,,,Orion,The sky is somewhat hazy to the south.,There is a streetlight on the corner of this street blocking some of the sky.,United States - Kansas
65704,Globe at Night,2009-03-29 20:20:00+00:00,-34.8751,-56.2514,12.46,180,3,-1,,,Orion,,,Uruguay
65703,Globe at Night,2009-03-29 18:20:00+00:00,30.1555,-95.7386,64.97,300,4,-1,,,Orion,"My sky is probably between mag 4 and mag 5, based on the charts.",,United States - Texas
65702,Globe at Night,2009-03-29 18:20:00+00:00,46.0486,-95.203,424.5,300,4,25,,,Orion,,,United States - Minnesota
65701,Globe at Night,2009-03-29 19:17:00+00:00,-35.263,-72.4037,10.06,240,1,-1,,,Orion,se presenta una simple nieblina,ciudad rodeada de montaas,Chile
65700,Globe at Night,2009-03-30 01:13:00+00:00,49.7831,18.2167,215.11,-120,2,25,,,Orion,,,Czech Republic
65699,Globe at Night,2009-03-29 18:11:00+00:00,38.9282,-95.2606,259.09,300,1,-1,,,Orion,The sky is somewhat hazy to the south.,This is a bright intersection. There are many street lights visible.,United States - Kansas
65698,Globe at Night,2009-03-29 19:11:00+00:00,45.4399,-75.6871,55.88,240,4,-1,,,Orion,really good. no clouds,really good. not that many trees,Canada
65697,Globe at Night,2009-03-30 01:07:00+00:00,50.0458,11.0948,511.11,-120,5,25,,,Orion,,,Germany
65696,Globe at Night,2009-03-29 19:04:00+00:00,28.2471,-80.6888,9.38,240,3,50,,,Orion,"i have a light post right next to my house, about 20ft, to be exact. the rest of my street is very dark.",the sky was very cloudy.,United States - Florida
65695,Globe at Night,2009-03-29 16:02:00+00:00,37.7756,-122.434,80.62,420,4,-1,17.87,,Orion,Orion hidden behind building due to late time of observation,Alamo Square,United States - California
65694,Globe at Night,2009-03-29 19:00:00+00:00,-35.4313,-71.6321,120.51,240,4,25,,,Orion,la constelacion se encontraba en la misma posicion.,,Chile
65693,Globe at Night,2009-03-29 19:00:00+00:00,-30.192,-71.2422,200.31,240,7,-1,,,Orion,,,Chile
65692,Globe at Night,2009-03-29 19:00:00+00:00,-29.5453,-71.1246,951.61,240,2,50,,,Orion,,"la florida, LA SERENA.",Chile
65691,Globe at Night,2009-03-30 06:00:00+00:00,13.1465,100.906,21.29,-420,2,-1,,,Orion,Severe light pollution,,Thailand
65690,Globe at Night,2009-03-29 18:00:00+00:00,30.6156,-96.3168,89.62,300,4,-1,,,Orion,,,United States - Texas
65689,Globe at Night,2009-03-29 17:00:00+00:00,31.8687,-106.543,1282.84,360,4,-1,,,Orion,,,United States - Texas
65688,Globe at Night,2009-03-29 16:00:00+00:00,33.802,-117.968,26.27,420,2,25,,,Orion,It is kind of dificult to locate the Orion. Probably because the time of my observation.,"Not very clear night. Some clouds or fog,",United States - California
65687,Globe at Night,2009-03-29 18:00:00+00:00,38.7722,-89.9789,167.38,300,3,25,,,Orion,,,United States - Illinois
65686,Globe at Night,2009-03-29 18:00:00+00:00,38.9606,-95.2437,292.0,300,3,-1,,,Orion,"Clear, a storm system had just passed","There are parking lot lights approx. 20 ft behind the line of sight, and only dim residential lights in the line of sight.",United States - Kansas
65685,Globe at Night,2009-03-29 17:00:00+00:00,39.4846,-111.494,1776.97,360,5,-1,,,Orion,I did not dark adapt and can see Mag 5. I would expect 7 if I didn't think I would freeze I would have stayed out longer,,United States - Utah
65684,Globe at Night,2009-03-29 19:00:00+00:00,39.9222,-75.3434,58.15,240,2,25,,,Orion,,,United States - Pennsylvania
65683,Globe at Night,2009-03-29 19:00:00+00:00,39.9858,-75.6046,126.56,240,3,50,,,Orion,A decent amount of light pollution.,,United States - Pennsylvania
65682,Globe at Night,2009-03-29 19:00:00+00:00,41.6363,-81.4128,198.39,240,4,-1,,,Orion,,LIGHT POLE 140 FEET IN FRONT OF HOUSE. VIEWING ORION IN BACK OF HOUSE.,United States - Ohio
65681,Globe at Night,2009-03-29 18:55:00+00:00,-30.6356,-71.19,309.08,240,3,-1,16.78,,Orion,,poste de luz a 200 metros y otro a 300 metros,Chile
65680,Globe at Night,2009-03-30 09:50:00+00:00,-34.8564,150.736,9.87,-660,5,-1,,,Orion,,Australia Shoalhaven Heads NSW,Australia
65679,Globe at Night,2009-03-29 18:50:00+00:00,-30.6022,-71.2028,217.28,240,4,-1,,,Orion,,"Iglesia Frente a la Plaza de Ovalle, plaza iluminada",Chile
65678,Globe at Night,2009-03-29 18:45:00+00:00,-35.4218,-71.6612,106.22,240,6,-1,,,Orion,El cielo se encuentra nublado con varias estrellas . no hay luna y varias estrellas son muy brillantes en comparacion de otras .,"Estaba ubicada en la ciudad de talca Maule en Chile, donde hay bastante contaminacion luminica . Vivo en una villa donde hay muchas casas cerca , hay un poste de luz cerca de mi y en las casas de mis vecinos esatan encendida la luz.",Chile
65677,Globe at Night,2009-03-29 15:45:00+00:00,33.7426,-117.367,565.16,420,4,-1,,,Orion,Beautiful,Corona CA.,United States - California
65676,Globe at Night,2009-03-29 18:45:00+00:00,40.624,-73.9107,4.2,240,2,-1,,,Orion,,,United States - New York
65675,Globe at Night,2009-03-30 00:43:00+00:00,46.7606,17.3489,129.4,-120,1,75,,,Orion,"teljesen felh_s, cseperg_ es_",50m-re kzvilgts,Hungary
65674,Globe at Night,2009-03-29 23:41:00+00:00,38.7354,-9.34217,124.02,-60,3,-1,,,Orion,,,Portugal
65673,Globe at Night,2009-03-29 18:40:00+00:00,37.3355,-81.4032,548.91,240,2,25,,,Orion,Brandi Pugh,,United States - West Virginia
65672,Globe at Night,2009-03-29 18:39:00+00:00,-35.421,-71.6614,106.3,240,2,25,,,Orion,"Well we could say that heaven is not like other starry nights, alas too few stars and even nose orion currency very well.","location is not very good to say, oh a few cables that prevent good visibility, ay also some large trees that obstruct our vision.",Chile
65671,Globe at Night,2009-03-29 18:35:00+00:00,-30.5858,-71.1853,312.91,240,4,-1,,,Orion,,"plaza mirador 3, ovalle, plaza iluminada",Chile
65670,Globe at Night,2009-03-29 16:35:00+00:00,31.8546,-106.553,1242.31,360,3,25,,,Orion,,a littler later not as many lights on around me,United States - Texas
65669,Globe at Night,2009-03-29 17:35:00+00:00,38.9637,-95.2418,294.26,300,3,-1,,,Orion,,,United States - Kansas
65668,Globe at Night,2009-03-29 18:35:00+00:00,41.1554,-81.6457,316.68,240,3,-1,,,Orion,very few clouds,,United States - Ohio
65667,Globe at Night,2009-03-30 00:33:00+00:00,-33.935,18.4773,11.85,-120,4,-1,,,Orion,,No bright street light within a 100m. Two nearby (~50 m away) low brighness lights shielded behind trees.,South Africa
65666,Globe at Night,2009-03-29 18:32:00+00:00,-35.5312,-71.4891,202.42,240,4,75,,,Orion,"The moon is not visible, the sky was very cloudy and the constellation of orion and venus does not meet very clear",Good I live in san clemente in a high part and not with so many big trees and it facilitates me to see the constellation of orion,Chile
65665,Globe at Night,2009-03-29 16:32:00+00:00,40.1733,-105.1,1522.07,360,1,50,,,Orion,,Observation for Mike Zawaski.,United States - Colorado
65664,Globe at Night,2009-03-29 17:32:00+00:00,46.1685,-95.4929,457.89,300,3,-1,,,Orion,,,United States - Minnesota
65663,Globe at Night,2009-03-29 18:30:00+00:00,-35.4209,-71.6604,106.01,240,5,-1,,,Orion,,"good, the observing point was a zone with little light but there is much contamination of other types, is a street where they pass many cars and are chimneys, although in Chile we are not in winter are even made barbecues or things thus, are a normal urban passage",Chile
65662,Globe at Night,2009-03-29 18:30:00+00:00,-35.4165,-71.6693,95.03,240,3,25,,,Orion,,"La observacion la realize desde el centro de la ciudad de talca (region del Maule), aqui esta presente la contaminacion luminica, lo que me hace mas dificultosa la observacion",Chile
65661,Globe at Night,2009-03-29 19:30:00+00:00,-34.8395,-56.1625,26.3,180,4,-1,,,Orion,,,Uruguay
65660,Globe at Night,2009-03-29 16:30:00+00:00,20.5112,-86.9498,3.69,360,3,-1,,,Orion,,,Mexico
65659,Globe at Night,2009-03-29 17:30:00+00:00,27.471,-97.7101,12.46,300,1,25,,,Orion,,trees,United States - Texas
65658,Globe at Night,2009-03-29 15:30:00+00:00,32.2719,-110.993,704.41,420,2,-1,,,Orion,it was cloudy,,United States - Arizona
65657,Globe at Night,2009-03-29 15:30:00+00:00,33.1375,-116.425,536.32,420,7,-1,,,Orion,,,United States - California
65656,Globe at Night,2009-03-29 15:30:00+00:00,33.7426,-117.367,565.16,420,4,-1,,,Orion,,,United States - California
65655,Globe at Night,2009-03-29 15:30:00+00:00,34.147,-117.846,292.53,420,3,-1,,,Orion,"Clear, crisp night",Near mountains. Two front portch lights on.,United States - California
65654,Globe at Night,2009-03-30 06:30:00+00:00,38.658,104.555,1342.43,-480,3,50,,,Orion,,,China
65653,Globe at Night,2009-03-29 17:30:00+00:00,38.9476,-92.3456,221.41,300,3,-1,,,Orion,"Not a cloud in the sky, medium visibility","Columbia, MO. West side of town",United States - Missouri
65652,Globe at Night,2009-03-29 17:30:00+00:00,38.9675,-95.236,258.22,300,2,-1,,,Orion,,Brenodn Moore 2300131,United States - Kansas
65651,Globe at Night,2009-03-29 18:30:00+00:00,39.2887,-82.0804,278.33,240,3,25,,,Orion,,,United States - Ohio
65650,Globe at Night,2009-03-29 17:30:00+00:00,40.1228,-88.3116,227.94,300,3,-1,,,Orion,,Front yard,United States - Illinois
65649,Globe at Night,2009-03-29 16:30:00+00:00,40.1722,-105.099,1522.05,360,2,50,,,Orion,,,United States - Colorado
65648,Globe at Night,2009-03-29 18:30:00+00:00,42.4646,-83.4951,280.94,240,2,-1,,,Orion,,,United States - Michigan
65647,Globe at Night,2009-03-29 17:30:00+00:00,43.9126,-91.3599,207.52,300,5,-1,,,Orion,,,United States - Minnesota
65646,Globe at Night,2009-03-29 17:30:00+00:00,44.9056,-93.4707,311.12,300,4,25,,,Orion,,,United States - Minnesota
65645,Globe at Night,2009-03-29 17:30:00+00:00,46.1648,-95.0394,417.2,300,5,-1,,,Orion,,,United States - Minnesota
65644,Globe at Night,2009-03-30 00:30:00+00:00,48.9053,9.1935,271.87,-120,3,25,,,Orion,,,Germany
65643,Globe at Night,2009-03-30 01:30:00+00:00,54.6691,25.2486,135.27,-180,3,-1,,,Orion,"No clouds, very clear sky",Observation date 2009 april 02. Your system do not allow to enter that date. Other parameters are correct.,Lithuania
65642,Globe at Night,2009-03-29 16:28:00+00:00,36.9282,-109.579,1550.19,360,7,-1,,,Orion,In the middle of the Navajo Indian Reservation in northern Arizona,,United States - Arizona
65641,Globe at Night,2009-03-29 15:27:00+00:00,49.6482,-124.904,-18.03,420,7,-1,,,Orion,Clear night...no streetlights...,Rural area on an island,Canada
65640,Globe at Night,2009-03-29 15:26:00+00:00,45.5421,-122.97,60.01,420,3,50,,,Orion,,,United States - Oregon
65639,Globe at Night,2009-03-29 18:25:00+00:00,-29.5453,-71.1246,951.61,240,2,25,,,Orion,,,Chile
65638,Globe at Night,2009-03-29 18:25:00+00:00,39.5015,-80.1353,306.63,240,5,-1,19.54,,Orion,,There really is a street light within 50 meters that is shielded from view...like the example.,United States - West Virginia
65637,Globe at Night,2009-03-30 01:25:00+00:00,40.6701,22.8906,17.49,-180,2,-1,,,Orion,,There is a main road with many light lamps 60m far away.,Greece
65636,Globe at Night,2009-03-30 00:22:00+00:00,-33.935,18.4773,11.85,-120,4,-1,,,Orion,,No bright street light within a 100m. Two nearby (~50 m away) low brighness lights shielded behind trees.,South Africa
65635,Globe at Night,2009-03-29 16:22:00+00:00,31.8614,-106.523,1338.87,360,1,-1,,,Orion,,,United States - Texas
65634,Globe at Night,2009-03-29 18:20:00+00:00,-35.4216,-71.6607,106.25,240,1,-1,,,Orion,"esta sin ninguna nuve , pero no se ven tan claramente las estrellas.","estoy en un lugar iluminado, pero en el igual se pueden observar las estrellas . pero ahora esta mas iluminada la calle.",Chile
65633,Globe at Night,2009-03-29 17:20:00+00:00,27.3191,-97.8847,17.66,300,4,-1,,,Orion,,,United States - Texas
65632,Globe at Night,2009-03-29 15:20:00+00:00,39.9646,-115.686,1857.27,420,6,-1,,,Orion,Clear night with very light winds.,,United States - Nevada
65631,Globe at Night,2009-03-29 18:20:00+00:00,40.7748,-80.2005,377.59,240,5,25,,,Orion,Scattered clouds. Strong city glow to south.,,United States - Pennsylvania
65630,Globe at Night,2009-03-30 00:19:00+00:00,-33.935,18.4773,11.85,-120,4,-1,,,Orion,,No bright street light within a 100m. Two nearby (~50 m away) low brighness lights shielded behind trees.,South Africa
65629,Globe at Night,2009-03-29 15:18:00+00:00,38.6187,-121.251,38.28,420,3,-1,,,Orion,"The sky was fairly clear on this Saturday night. I was lucky to be here to witness, Orion, one of the recognizable constellations.","I am in Sacramento, which is north of San Francisco. Since this area is less populated than the city, the light pollution is not as bad.",United States - California
65628,Globe at Night,2009-03-29 18:17:00+00:00,-35.1924,-71.2902,279.65,240,4,-1,,,Orion,despejado,exelente visualizacion de las estrellas.,Chile
65627,Globe at Night,2009-03-29 16:17:00+00:00,39.912,-105.134,1734.51,360,3,-1,,,Orion,Light haze in western sky.,"Located 3 blocks south on Simms Street, south of the intersection of Simms and SH 128. Area was very dark. About 1-2 miles west of airport in Broomfield.",United States - Colorado
65626,Globe at Night,2009-03-29 16:17:00+00:00,40.0353,-105.249,1614.83,360,3,-1,,,Orion,There is some haze all around. The sky looks somewhat brighter toward the south-east (toward Denver),"It is the darkest spot I could find near my house. There are street lights within 60 meters, and some lights from windows within 20 meters. There is snow on the surrounding ground, but not on the parking lot I'm standing in.",United States - Colorado
65625,Globe at Night,2009-03-30 00:16:00+00:00,-33.935,18.4773,11.85,-120,4,-1,,,Orion,,No bright street light within a 100m. Two nearby (~50 m away) low brighness lights shielded behind trees.,South Africa
65624,Globe at Night,2009-03-29 18:15:00+00:00,-35.2441,-71.8726,443.13,240,4,25,,,Orion,Estaba un poco nublado pero igual se veian las estrellas y no habia luna .,Yo vivo en la Florida y hay mucha contaminacion luminica y arboles pero igual pude ver las estrellas sin ningun problema.,Chile
65623,Globe at Night,2009-03-29 12:15:00+00:00,21.374,-158.085,265.2,600,5,-1,,,Orion,"At an elevation of 333 meters asl, clarity is much improved over sea level observations in Kapolei City where light pollution, especially street lights from City - and State-owned roadways are unshielded and disperse unnecessary lighting above the horizontal position of the cobra-head type fixtures.",Darkest skies toward northwest above Waianae Mountain Range at about magnitude 5.5 at zenith.,United States - Hawaii
65622,Globe at Night,2009-03-29 18:15:00+00:00,28.8709,-81.2962,6.26,240,4,-1,,,Orion,,,United States - Florida
65621,Globe at Night,2009-03-29 17:15:00+00:00,29.0461,-95.4342,5.68,300,3,-1,,,Orion,cool cloudless,town near industrial plants,United States - Texas
65620,Globe at Night,2009-03-29 15:15:00+00:00,33.8949,-117.511,257.13,420,4,-1,,,Orion,The sky beautiful and clear.,By Almas Patel. The sky is clear and I located Orion. There were a lot of visible stars but the magnitude was more like a 4 oppose to a 7. Thank you.,United States - California
65619,Globe at Night,2009-03-29 17:15:00+00:00,36.0876,-86.8026,183.02,300,3,-1,,,Orion,Very clear after a very stormy day!,Nashville TN neighborhood with lots of outdoor landscape lighting.,United States - Tennessee
65618,Globe at Night,2009-03-29 17:15:00+00:00,38.9422,-95.2741,259.18,300,3,25,,,Orion,There were little clouds here.,Andrew Fillmore,United States - Kansas
65617,Globe at Night,2009-03-29 17:15:00+00:00,38.957,-95.2605,300.21,300,2,-1,,,Orion,,,United States - Kansas
65616,Globe at Night,2009-03-29 17:15:00+00:00,38.9638,-95.236,263.04,300,2,25,,,Orion,,Very bright due to bright lights of businesses on Mass St.,United States - Kansas
65615,Globe at Night,2009-03-29 18:15:00+00:00,40.7007,-80.404,390.98,240,3,25,,,Orion,,,United States - Pennsylvania
