ID,ObsType,ObsDateTime,Latitude,Longitude,Elevation,UTCOffset,LimitingMag,CloudCover,SQMReading,SQMSerial,Constellation,SkyComment,LocationComment,Country
187998,Globe at Night,2015-10-12 00:50:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.84,5739,Grus,"Clear, w 2/10 SSW, 11.5°C","Rural, nearest town  34 km",South Africa
187997,Globe at Night,2015-10-12 00:20:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.84,5739,Grus,"Clear, w 2/10 SSW, 12.0°C","Rural, nearest town  34 km",South Africa
187996,Globe at Night,2015-10-10 00:40:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.64,5739,Grus,"Clear, W 2/10 NW, 17.0°C","Rural, nearest town  34 km",South Africa
187995,Globe at Night,2015-10-12 00:40:00+00:00,-33.5666,19.9857,1030.88,-120,6,-1,21.6,5739,Grus,"Clear, w 2/10 SW, 18.0°C","Rural, nearest town  34 km",South Africa
187948,Globe at Night,2015-11-11 01:45:00+00:00,-33.8811,18.6831,71.02,-120,6,75,21.7,5739,Grus,"Cloudy, W 1/10 SE, 20.0°C","Rural, closest town 30km",South Africa
187947,Globe at Night,2015-11-11 01:15:00+00:00,-33.8811,18.6831,71.02,-120,6,75,21.68,5739,Grus,"Cloudy, W 1/10 SE, 19.0°C","Rural, closest town 30km",South Africa
187946,Globe at Night,2015-11-06 01:40:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.64,5739,Grus,"Clear, w 2/10 WNW, 24.0°C","Rural, closest town 30km",South Africa
187945,Globe at Night,2015-11-06 01:20:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.63,5739,Grus,"Clear, W 2/10 WNW, 26.0°C","Rural, closest town 30km",South Africa
187944,Globe at Night,2015-11-05 01:45:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.67,5739,Grus,"Clear, W 2/10 SSW, 16.0°C","Rural, closest town 30km",South Africa
187943,Globe at Night,2015-11-05 01:15:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.7,5739,Grus,"Clear, W 1/10 SSW, 16.0°C","Rural, closest town 30km",South Africa
187942,Globe at Night,2015-02-23 00:45:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.58,5739,Orion,"Clear, W 3/10 SE, 14.0°C","Rural, closest town 30km",South Africa
187941,Globe at Night,2015-02-23 00:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.6,5739,Orion,"Clear, W 4/10 SE, 13.0°C","Rural, closest town 30km",South Africa
187940,Globe at Night,2015-02-22 01:45:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.6,5739,Orion,"Clear, W 2/10 SSE, 12.0°C","Rural, closest town 30km",South Africa
187939,Globe at Night,2015-02-22 01:30:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.56,5739,Orion,"Clear,  W 3/10 SSE, 13.0°C","Rural, closest town 30km",South Africa
187938,Globe at Night,2015-02-22 01:00:00+00:00,-33.8811,18.6831,71.02,-120,6,-1,21.56,5739,Orion,"Clear, w 2/10 SSE, 13,0°C","Rural, closest town 30km",South Africa
187692,Globe at Night,2015-12-07 00:30:00+00:00,-33.8812,18.6792,70.92,-120,4,-1,18.71,5739,Grus,"Clear, wind 1/10 SE, 18°C","Urban, buildings & trees",South Africa
187691,Globe at Night,2015-12-07 00:10:00+00:00,-33.8812,18.6793,71.21,-120,4,-1,18.72,5739,Grus,Clear,Urban,South Africa
187690,Globe at Night,2015-12-04 23:00:00+00:00,-33.8812,18.6793,71.21,-120,4,-1,18.59,5739,Grus,Clear,Urban,South Africa
187689,Globe at Night,2015-10-08 01:45:00+00:00,-33.8812,18.6793,71.21,-120,4,-1,18.69,5739,Grus,Clear,Urban,South Africa
187688,Globe at Night,2015-10-08 01:15:00+00:00,-33.8807,18.681,73.41,-120,4,-1,18.67,5739,Grus,Clear,Urban,South Africa
187687,Globe at Night,2015-10-06 23:10:00+00:00,-33.8813,18.6793,70.81,-120,4,-1,18.62,5739,Grus,Clear,Urban,South Africa
187686,Globe at Night,2015-10-06 22:30:00+00:00,-33.8813,18.6793,70.81,-120,4,-1,18.62,5739,Grus,Clear,"Urban, trees & buildings",South Africa
177106,Dark Sky Meter,2015-08-13 19:23:55+00:00,42.1493,-71.4212,64.92,240,5,-1,19.65,,None,"From ""Dark Sky Meter""  sky: """"",,United States - Massachusetts
176531,Loss of the Night,2015-01-24 23:41:23+00:00,28.0666,-14.3086,28.36,0,5,-1,,,None,"From ""Loss of the Night"";NELM=4.54 +/- 0.39 (method 2);8 stars, faintest found V=4.68",,Spain
176351,Loss of the Night,2015-08-06 05:14:14+00:00,29.3838,121.876,9.79,-480,6,-1,,,None,"From ""Loss of the Night"";NELM=6.04 +/- 0.96 (method 1);8 stars, faintest found V=5.07",,China
176131,Loss of the Night,2015-08-06 05:14:14+00:00,29.3838,121.876,9.79,-480,6,-1,,,None,"From ""Loss of the Night"";NELM=6.04 +/- 0.96 (method 1);8 stars, faintest found V=5.07",,China
175558,Loss of the Night,2015-09-12 22:55:56+00:00,37.1472,38.7853,0.0,-180,1,-1,,,None,"From ""Loss of the Night"";NELM=1.06 +/- 3.94 (method 2);70 stars, faintest found V=5.07",,None
174611,Loss of the Night,2015-12-04 05:22:12+00:00,-8.1431,114.655,2.85,-480,5,-1,,,None,"From ""Loss of the Night"";NELM=4.89 +/- 0.61 (method 2);8 stars, faintest found V=4.98",,Indonesia
174532,Loss of the Night,2015-08-06 05:14:14+00:00,29.3838,121.876,9.79,-480,6,-1,,,None,"From ""Loss of the Night"";NELM=6.04 +/- 0.96 (method 1);8 stars, faintest found V=5.07",,China
174057,Dark Sky Meter,2015-05-14 18:10:34+00:00,43.7937,-71.9337,376.89,240,4,-1,18.27,,None,"From ""Dark Sky Meter""  sky: """"",,United States - New Hampshire
172408,Loss of the Night,2015-03-21 08:09:02+00:00,-27.4163,153.069,7.9,-600,5,-1,,,None,"From ""Loss of the Night"";NELM=4.79 +/- 0.05 (method 2);8 stars, faintest found V=4.64",,Australia
172407,Loss of the Night,2015-03-19 06:35:14+00:00,-27.4164,153.069,7.89,-600,4,-1,,,None,"From ""Loss of the Night"";NELM=3.79 +/- 0.08 (method 1);8 stars, faintest found V=3.71",,Australia
172406,Loss of the Night,2015-03-17 05:29:12+00:00,-27.4163,153.069,7.9,-600,3,-1,,,None,"From ""Loss of the Night"";NELM=3.04 +/- 0.54 (method 1);8 stars, faintest found V=2.50",,Australia
172405,Loss of the Night,2015-03-17 05:20:10+00:00,-27.4164,153.069,7.89,-600,3,-1,,,None,"From ""Loss of the Night"";NELM=3.38 +/- 0.27 (method 2);14 stars, faintest found V=3.36",,Australia
171774,Loss of the Night,2015-03-17 05:20:10+00:00,-27.4164,153.069,7.89,-600,3,-1,,,None,"From ""Loss of the Night"";NELM=3.38 +/- 0.27 (method 2);14 stars, faintest found V=3.36",,Australia
171324,Loss of the Night,2015-08-14 16:46:00+00:00,44.7053,-111.21,1996.73,360,6,-1,,,None,"From ""Loss of the Night"";NELM=6.04 +/- 0.96 (method 1);8 stars, faintest found V=5.07",,United States - Montana
171323,Loss of the Night,2015-12-17 05:28:26+00:00,44.8647,34.5171,1017.85,-180,6,-1,,,None,"From ""Loss of the Night"";NELM=5.98 +/- 1.02 (method 1);8 stars, faintest found V=4.97",,None
170405,Loss of the Night,2015-07-21 02:19:04+00:00,48.5555,7.9835,149.7,-120,6,-1,,,None,"From ""Loss of the Night"";NELM=5.75 +/- 0.80 (method 2);14 stars, faintest found V=5.07",,Germany
169022,Loss of the Night,2015-08-06 05:14:14+00:00,29.3838,121.876,9.79,-480,6,-1,,,None,"From ""Loss of the Night"";NELM=6.04 +/- 0.96 (method 1);8 stars, faintest found V=5.07",,China
168261,Loss of the Night,2015-07-20 00:57:20+00:00,45.0338,14.1595,6.19,-120,7,-1,,,None,"From ""Loss of the Night"";NELM=6.60 +/- 0.12 (method 2);26 stars, faintest found V=5.07",,Croatia
168168,Loss of the Night,2015-11-05 05:12:58+00:00,-33.3516,115.655,11.96,-480,5,-1,,,None,"From ""Loss of the Night"";NELM=5.30 +/- 0.47 (method 2);8 stars, faintest found V=4.99",,Australia
168163,Loss of the Night,2015-12-31 19:51:50+00:00,52.501,-3.0947,363.73,0,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);11 stars, faintest found V=4.99",,United Kingdom
168159,Loss of the Night,2015-12-31 23:21:23+00:00,54.2357,9.6591,6.87,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.99 +/- 1.01 (method 1);12 stars, faintest found V=4.98",,Germany
168154,Loss of the Night,2015-12-31 17:17:44+00:00,4.5572,-75.7009,1416.91,300,2,-1,,,None,"From ""Loss of the Night"";NELM=1.83 +/- 1.05 (method 2);8 stars, faintest found V=1.90",,Colombia
168148,Loss of the Night,2015-12-31 15:41:25+00:00,26.3604,-80.0689,2.27,300,4,-1,,,None,"From ""Loss of the Night"";NELM=4.23 +/- 0.29 (method 2);23 stars, faintest found V=4.63",,United States - Florida
168147,Loss of the Night,2015-12-31 16:35:13+00:00,33.3533,-111.585,455.76,420,5,-1,,,None,"From ""Loss of the Night"";NELM=5.44 +/- 1.16 (method 2);8 stars, faintest found V=5.00",,United States - Arizona
168146,Loss of the Night,2015-12-31 17:17:44+00:00,4.5572,-75.7009,1416.91,300,2,-1,,,None,"From ""Loss of the Night"";NELM=1.83 +/- 1.05 (method 2);8 stars, faintest found V=1.90",,Colombia
168145,Loss of the Night,2015-12-31 15:41:25+00:00,26.3604,-80.0689,2.27,300,4,-1,,,None,"From ""Loss of the Night"";NELM=4.23 +/- 0.29 (method 2);23 stars, faintest found V=4.63",,United States - Florida
168144,Loss of the Night,2015-12-31 15:31:34+00:00,41.7044,-71.1471,51.13,300,4,-1,,,None,"From ""Loss of the Night"";NELM=3.97 +/- 0.87 (method 2);7 stars, faintest found V=4.06",,United States - Massachusetts
168143,Loss of the Night,2015-12-31 20:31:28+00:00,52.1446,9.30195,74.35,-60,3,-1,,,None,"From ""Loss of the Night"";NELM=3.04 +/- 0.06 (method 2);8 stars, faintest found V=2.69",,Germany
168142,Loss of the Night,2016-01-01 00:21:08+00:00,53.7549,7.4863,3.97,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=5.16 +/- 0.12 (method 2);30 stars, faintest found V=5.04",,Germany
168141,Loss of the Night,2016-01-01 00:20:03+00:00,51.7454,8.74714,112.56,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.99 +/- 0.00 (method 1);8 stars, faintest found V=4.98",,Germany
168140,Loss of the Night,2016-01-01 00:14:40+00:00,51.4878,7.40522,135.41,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.78 +/- 0.28 (method 2);8 stars, faintest found V=4.99",,Germany
168139,Loss of the Night,2016-01-01 00:02:22+00:00,49.6128,6.4246,271.14,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);11 stars, faintest found V=4.99",,Germany
168138,Loss of the Night,2015-12-31 22:17:45+00:00,51.7246,6.2874,44.41,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.99 +/- 1.01 (method 1);8 stars, faintest found V=4.98",,Germany
168137,Loss of the Night,2015-12-31 23:22:32+00:00,51.1399,7.15996,237.04,-60,2,-1,,,None,"From ""Loss of the Night"";NELM=1.77 +/- 1.92 (method 2);11 stars, faintest found V=2.23",,Germany
168136,Loss of the Night,2015-12-31 23:14:55+00:00,50.2484,6.78743,555.93,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=6.01 +/- 0.99 (method 1);8 stars, faintest found V=5.02",,Germany
168135,Loss of the Night,2015-12-31 22:44:18+00:00,50.5473,12.3412,489.0,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.97 +/- 1.02 (method 1);8 stars, faintest found V=4.95",,Germany
168134,Loss of the Night,2015-12-31 22:43:15+00:00,50.5471,12.3415,486.88,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=5.00 +/- 0.05 (method 2);8 stars, faintest found V=4.95",,Germany
168133,Loss of the Night,2015-12-31 21:53:41+00:00,50.5033,12.411,536.32,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.97 +/- 1.03 (method 1);8 stars, faintest found V=4.94",,Germany
168132,Loss of the Night,2015-12-31 19:51:50+00:00,52.501,-3.0947,363.73,0,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);11 stars, faintest found V=4.99",,United Kingdom
168131,Loss of the Night,2015-12-31 21:23:00+00:00,52.0733,4.28423,2.72,-60,4,-1,,,None,"From ""Loss of the Night"";NELM=4.37 +/- 0.85 (method 2);8 stars, faintest found V=3.83",,Netherlands
168130,Loss of the Night,2015-12-31 21:07:15+00:00,48.4424,0.543427,166.72,-60,4,-1,,,None,"From ""Loss of the Night"";NELM=4.37 +/- 0.45 (method 2);8 stars, faintest found V=4.39",,France
168129,Loss of the Night,2015-12-31 19:53:55+00:00,48.1596,15.4949,258.55,-60,4,-1,,,None,"From ""Loss of the Night"";NELM=3.65 +/- 0.75 (method 2);14 stars, faintest found V=4.06",,Austria
168128,Loss of the Night,2015-12-31 19:50:16+00:00,52.5223,9.79778,47.01,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.99 +/- 1.01 (method 1);11 stars, faintest found V=4.98",,Germany
168127,Loss of the Night,2015-12-30 15:50:56+00:00,51.0712,-115.372,1407.28,420,5,-1,20.02,,None,"From ""Loss of the Night"" (SQM only)",,Canada
168126,Loss of the Night,2015-12-30 11:41:01+00:00,38.4664,-105.112,1701.83,420,6,-1,,,None,"From ""Loss of the Night"";NELM=5.60 +/- 0.95 (method 2);14 stars, faintest found V=5.03",,United States - Colorado
168125,Loss of the Night,2015-12-30 21:47:28+00:00,56.8191,16.8396,0.45,-60,6,-1,21.71,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168124,Loss of the Night,2015-12-30 21:43:49+00:00,50.7087,10.8524,488.96,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=5.46 +/- 0.57 (method 2);14 stars, faintest found V=5.02",,Germany
168123,Loss of the Night,2015-12-30 21:30:19+00:00,50.7088,10.8524,489.45,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.97 +/- 1.03 (method 1);8 stars, faintest found V=4.94",,Germany
168122,Loss of the Night,2015-12-30 20:56:53+00:00,50.5581,12.3928,432.89,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.99 +/- 1.01 (method 1);8 stars, faintest found V=4.98",,Germany
168121,Loss of the Night,2015-12-30 20:52:12+00:00,50.558,12.3924,437.44,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);14 stars, faintest found V=4.99",,Germany
168120,Loss of the Night,2015-12-30 20:14:59+00:00,53.8016,23.0278,124.0,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=6.00 +/- 1.00 (method 1);11 stars, faintest found V=4.99",,Poland
168119,Loss of the Night,2015-12-30 20:08:18+00:00,48.0756,16.9548,173.99,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.84 +/- 0.03 (method 1);8 stars, faintest found V=4.81",,Austria
168118,Loss of the Night,2015-12-30 19:50:30+00:00,52.447,13.2571,48.57,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.99 +/- 0.00 (method 1);14 stars, faintest found V=4.98",,Germany
168117,Loss of the Night,2015-12-31 01:57:50+00:00,11.0149,77.0215,401.3,-330,5,-1,,,None,"From ""Loss of the Night"";NELM=5.19 +/- 1.28 (method 2);14 stars, faintest found V=5.04",,India
168116,Loss of the Night,2015-12-29 11:59:59+00:00,38.4661,-105.112,1701.21,420,6,-1,,,None,"From ""Loss of the Night"";NELM=6.02 +/- 0.98 (method 1);8 stars, faintest found V=5.04",,United States - Colorado
168115,Loss of the Night,2015-12-29 13:19:20+00:00,35.853,-86.46,182.29,360,4,-1,,,None,"From ""Loss of the Night"";NELM=3.74 +/- 0.30 (method 1);8 stars, faintest found V=3.44",,United States - Tennessee
168114,Loss of the Night,2015-12-29 21:29:10+00:00,50.7087,10.8524,488.96,-60,4,-1,,,None,"From ""Loss of the Night"";NELM=4.36 +/- 0.05 (method 2);11 stars, faintest found V=4.29",,Germany
168113,Loss of the Night,2015-12-29 21:18:32+00:00,50.7088,10.8524,489.45,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=4.95 +/- 0.05 (method 2);11 stars, faintest found V=4.98",,Germany
168112,Loss of the Night,2015-12-29 20:10:51+00:00,47.4201,13.2346,712.65,-60,5,-1,,,None,"From ""Loss of the Night"";NELM=5.15 +/- 0.21 (method 2);8 stars, faintest found V=4.99",,Austria
168111,Loss of the Night,2015-12-29 20:55:59+00:00,36.534,31.9953,0.0,-120,3,-1,,,None,"From ""Loss of the Night"";NELM=2.82 +/- 2.04 (method 2);8 stars, faintest found V=4.94",,None
168110,Loss of the Night,2015-12-28 15:54:53+00:00,6.2064,-75.5984,1551.84,300,4,-1,,,None,"From ""Loss of the Night"";NELM=4.30 +/- 0.17 (method 1);11 stars, faintest found V=4.14",,Colombia
168109,Loss of the Night,2015-12-28 19:58:46+00:00,52.1446,9.30184,74.25,-60,3,-1,,,None,"From ""Loss of the Night"";NELM=3.33 +/- 0.22 (method 2);11 stars, faintest found V=3.39",,Germany
168108,Loss of the Night,2015-12-28 20:42:30+00:00,46.6214,6.8498,757.88,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.98 +/- 1.02 (method 1);8 stars, faintest found V=4.97",,Switzerland
168107,Loss of the Night,2015-12-28 20:22:05+00:00,56.5154,16.4392,44.8,-60,6,-1,21.07,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168106,Loss of the Night,2015-12-28 20:15:44+00:00,56.4988,16.4799,35.47,-60,6,-1,21.58,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168105,Loss of the Night,2015-12-28 20:13:04+00:00,50.588,12.3744,404.48,-60,6,-1,,,None,"From ""Loss of the Night"";NELM=5.99 +/- 1.01 (method 1);8 stars, faintest found V=4.98",,Germany
168104,Loss of the Night,2015-12-28 20:11:09+00:00,56.49,16.5259,22.72,-60,6,-1,21.64,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168103,Loss of the Night,2015-12-28 20:02:22+00:00,56.4925,16.5786,7.17,-60,6,-1,21.67,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168102,Loss of the Night,2015-12-28 19:48:36+00:00,56.5022,16.6196,1.29,-60,6,-1,21.72,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168101,Loss of the Night,2015-12-28 19:38:32+00:00,47.5527,7.5378,284.51,-60,1,-1,,,None,"From ""Loss of the Night"";NELM=1.49 +/- 0.05 (method 2);8 stars, faintest found V=4.76",,Switzerland
168100,Loss of the Night,2015-12-28 19:42:12+00:00,56.5185,16.6034,12.51,-60,6,-1,21.41,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168099,Loss of the Night,2015-12-28 19:33:17+00:00,56.528,16.5202,25.13,-60,6,-1,21.63,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168098,Loss of the Night,2015-12-28 19:29:44+00:00,56.5301,16.5071,31.0,-60,6,-1,21.55,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
168097,Loss of the Night,2015-12-28 19:25:31+00:00,56.5337,16.4856,37.0,-60,6,-1,21.5,,None,"From ""Loss of the Night"" (SQM only)",,Sweden
